spatial_unit,region_type,manual_score,entropy_score,pca_score,score_spread,manual_rank,entropy_rank,pca_rank
8731856f2ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaaceffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181a06ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181998ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaab2ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181971ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a84c3ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaa81ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aaa76ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a8498ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731a84aaffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae742ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6c0ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
87318cd61ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185b4dffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873185b4affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa850ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa6eeffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa84affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aad0bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa809ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa772ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abda9ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abd9affffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731852d0ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae0e1ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa04cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa81effffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aada5ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa14bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aad20ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa129ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa12bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa824ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abcd3ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abd25ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abca5ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae69cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae2abffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae684ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae699ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae66cffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa099ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae24bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ae644ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abcf4ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abcd6ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abc9bffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abc60ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731aa131ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ab4cdffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731abc24ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
8731ab532ffffff,return_destination,0.81,0.34,1.27,0.9299999999999999,2168,2200,1966
873181a70ffffff,return_destination,0.8,1.0,1.17,0.3699999999999999,2326,1911,2266
8731aa352ffffff,transport_hub_like,0.8,1.0,1.17,0.3699999999999999,2326,1911,2266
8731aa121ffffff,transport_hub_like,0.8,1.0,1.17,0.3699999999999999,2326,1911,2266
873181a18ffffff,transport_hub_like,0.8,1.0,1.17,0.3699999999999999,2326,1911,2266
8731aa8f6ffffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731aa613ffffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731ae60affffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
873181d6affffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731aa391ffffff,transport_hub_like,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
87318522effffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731aaaa6ffffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731aa99effffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731818e9ffffff,transport_hub_like,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
873185b18ffffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731a8488ffffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731aa875ffffff,return_destination,0.78,0.99,1.17,0.3899999999999999,2330,1915,2266
8731a84deffffff,return_destination,0.77,0.98,1.17,0.3999999999999999,2342,1927,2266
8731a87a6ffffff,transport_hub_like,0.6,1.36,0.6,0.7600000000000001,2343,1886,2322
8731aa202ffffff,return_destination,0.59,1.35,0.6,0.7600000000000001,2344,1888,2322
873185a33ffffff,transport_hub_like,0.35,0.72,0.79,0.44000000000000006,2345,1965,2307
8731a8524ffffff,return_destination,0.33,0.71,0.79,0.46,2346,1966,2307
873181aaaffffff,transport_hub_like,0.33,0.71,0.79,0.46,2346,1966,2307
8731ae633ffffff,return_destination,0.33,0.71,0.79,0.46,2346,1966,2307
8731aab1effffff,transport_hub_like,0.33,0.71,0.79,0.46,2346,1966,2307
8731aa876ffffff,return_destination,0.33,0.71,0.79,0.46,2346,1966,2307
8731ae0e8ffffff,transport_hub_like,0.33,0.71,0.79,0.46,2346,1966,2307
8731aaa10ffffff,return_destination,0.33,0.71,0.79,0.46,2346,1966,2307
8731a84e6ffffff,return_destination,0.33,0.71,0.79,0.46,2346,1966,2307
8731858a5ffffff,transport_hub_like,0.33,0.71,0.79,0.46,2346,1966,2307
8731aaa2cffffff,return_destination,0.32,0.7,0.79,0.47000000000000003,2355,1975,2307
8731ae78effffff,return_destination,0.32,0.7,0.79,0.47000000000000003,2355,1975,2307
873185b6affffff,return_destination,0.32,0.7,0.79,0.47000000000000003,2355,1975,2307
