spatial_unit,bar_density,restaurant_density,subway_distance,entertainment_poi_count,tourism_poi_count,poi_diversity,poi_total_count,poi_meaningful_count,poi_category_count,nightlife_poi_count,transport_poi_count,business_area_count,aoi_count,avg_poi_distance
873181ae5ffffff,0.0556,0.0,1.8,1.0,1.0,0.017,3.0,1.0,1.0,1.0,0.0,0.0,0.0,433.22
87318c8daffffff,0.0278,0.0,1.8,0.0,0.0,0.12,8.0,3.0,2.0,0.0,0.0,1.0,0.0,971.26
8731ae791ffffff,0.0,0.0,1.72,0.0,0.0,0.12,6.0,3.0,2.0,0.0,1.0,0.0,0.0,867.54
873185b76ffffff,0.7778,0.6667,1.8,14.0,4.0,0.734,25.0,20.0,7.0,14.0,0.0,0.0,0.0,851.57
87318c904ffffff,0.8333,0.7367,1.56,14.0,0.0,0.854,30.0,29.0,8.0,14.0,3.0,2.0,2.0,248.43
8731abd80ffffff,0.2222,0.0233,1.4,4.0,0.0,0.459,20.0,12.0,5.0,4.0,5.0,0.0,0.0,661.26
873185a66ffffff,0.1667,0.1333,1.64,3.0,1.0,0.437,15.0,11.0,5.0,3.0,2.0,0.0,0.0,533.87
8731aad6cffffff,0.2222,0.0,1.8,4.0,0.0,0.021,4.0,4.0,1.0,4.0,0.0,0.0,0.0,857.81
873181849ffffff,0.1111,0.0667,1.64,2.0,1.0,0.407,16.0,10.0,5.0,2.0,2.0,0.0,0.0,501.53
8731aa4c9ffffff,0.1667,0.0,1.4,3.0,4.0,0.634,21.0,16.0,6.0,3.0,5.0,0.0,1.0,981.76
8731aa883ffffff,0.1667,0.0,1.56,3.0,1.0,0.227,6.0,6.0,3.0,3.0,3.0,0.0,0.0,641.86
8731aa882ffffff,0.1111,0.0,1.64,2.0,4.0,0.569,17.0,14.0,6.0,2.0,2.0,0.0,0.0,649.54
8731aa1acffffff,0.0833,0.0667,1.64,1.0,0.0,0.204,7.0,4.0,3.0,1.0,2.0,1.0,0.0,798.16
873185a21ffffff,0.7778,0.2,1.4,14.0,1.0,0.785,30.0,27.0,7.0,14.0,5.0,0.0,0.0,698.48
873181925ffffff,0.7778,0.4667,1.8,14.0,5.0,0.688,30.0,26.0,6.0,14.0,0.0,0.0,0.0,865.63
8731a8486ffffff,0.2778,0.0,1.8,5.0,3.0,0.434,18.0,10.0,5.0,5.0,0.0,0.0,0.0,804.16
87318198cffffff,0.2222,0.0,1.72,4.0,6.0,0.232,8.0,7.0,3.0,4.0,1.0,0.0,0.0,670.86
873181985ffffff,0.0556,0.0233,1.72,1.0,0.0,0.118,6.0,2.0,2.0,1.0,1.0,0.0,0.0,897.77
873185a09ffffff,0.4167,0.0,1.0,7.0,7.0,0.424,26.0,21.0,3.0,7.0,10.0,1.0,1.0,805.31
873181b70ffffff,0.3889,0.3333,1.72,7.0,2.0,0.632,30.0,25.0,6.0,7.0,1.0,0.0,0.0,685.56
8731aa96bffffff,0.2222,0.0,1.8,4.0,1.0,0.248,10.0,8.0,3.0,4.0,0.0,0.0,0.0,505.8
8731aa891ffffff,0.6111,0.18,1.48,11.0,4.0,0.918,25.0,22.0,8.0,11.0,4.0,0.0,0.0,470.73
873181b1cffffff,0.5,0.0467,1.32,9.0,7.0,0.847,30.0,30.0,8.0,9.0,6.0,0.0,1.0,501.52
8731ae783ffffff,0.1667,0.0,1.64,3.0,3.0,0.378,30.0,10.0,4.0,3.0,2.0,0.0,0.0,575.46
8731aaa65ffffff,0.0556,0.0,1.72,1.0,0.0,0.204,10.0,4.0,3.0,1.0,1.0,0.0,0.0,779.28
8731aa895ffffff,0.7222,0.0667,1.72,13.0,10.0,0.799,30.0,27.0,7.0,13.0,1.0,0.0,0.0,656.76
8731aaa29ffffff,0.0556,0.0,1.8,1.0,1.0,0.017,1.0,1.0,1.0,1.0,0.0,0.0,0.0,972.87
873185b2bffffff,0.1111,0.0,1.72,2.0,0.0,0.227,8.0,6.0,3.0,2.0,1.0,0.0,0.0,637.4
873181babffffff,0.0,0.0,1.48,0.0,0.0,0.333,15.0,9.0,4.0,0.0,4.0,0.0,0.0,519.66
873181a05ffffff,1.0,0.0,1.8,27.0,0.0,0.158,30.0,29.0,2.0,27.0,0.0,0.0,0.0,224.87
873185b43ffffff,0.2778,0.0,1.48,5.0,4.0,0.501,16.0,13.0,5.0,5.0,4.0,0.0,0.0,418.99
873185a01ffffff,0.8611,0.2667,1.64,15.0,1.0,0.679,30.0,25.0,6.0,15.0,2.0,1.0,0.0,563.17
873185785ffffff,0.1111,0.0,1.64,2.0,2.0,0.136,4.0,4.0,2.0,2.0,2.0,0.0,1.0,1312.82
8731abd99ffffff,0.7222,0.1333,1.64,13.0,5.0,0.666,19.0,18.0,6.0,13.0,2.0,0.0,0.0,651.42
8731abdb3ffffff,0.3889,0.0,1.48,7.0,1.0,0.576,18.0,17.0,5.0,7.0,4.0,0.0,0.0,691.42
8731a8793ffffff,0.1111,0.0,1.48,2.0,0.0,0.259,12.0,8.0,3.0,2.0,4.0,0.0,0.0,809.86
873181ba1ffffff,0.1111,0.0233,1.8,2.0,1.0,0.316,10.0,8.0,4.0,2.0,0.0,0.0,0.0,893.44
873181b4dffffff,0.0,0.0,1.56,0.0,0.0,0.24,13.0,7.0,3.0,0.0,3.0,0.0,0.0,434.34
873185380ffffff,0.0556,0.0,1.72,1.0,1.0,0.198,6.0,3.0,3.0,1.0,1.0,0.0,0.0,122.34
873181ba5ffffff,0.0556,0.0,1.72,1.0,1.0,0.204,6.0,4.0,3.0,1.0,1.0,0.0,0.0,790.15
8731ae4daffffff,0.2222,0.0667,1.64,4.0,3.0,0.309,12.0,7.0,4.0,4.0,2.0,0.0,0.0,737.23
873181b52ffffff,0.1667,0.0,1.64,3.0,1.0,0.453,17.0,13.0,5.0,3.0,2.0,0.0,0.0,849.02
8731aab00ffffff,0.1667,0.0667,1.24,3.0,1.0,0.42,15.0,12.0,5.0,3.0,7.0,0.0,0.0,412.52
8731858ceffffff,0.1667,0.0667,1.72,3.0,2.0,0.204,5.0,4.0,3.0,3.0,1.0,0.0,1.0,1093.34
8731aa1a1ffffff,0.2778,0.09,1.64,5.0,3.0,0.786,20.0,17.0,8.0,5.0,2.0,0.0,0.0,542.32
8731aa222ffffff,0.1111,0.0233,1.8,2.0,1.0,0.297,30.0,10.0,4.0,2.0,0.0,0.0,0.0,535.67
873181a0affffff,0.0,0.0,1.56,0.0,0.0,0.02,4.0,3.0,1.0,0.0,3.0,0.0,1.0,1564.51
8731aad1effffff,1.0,0.0667,1.56,18.0,17.0,0.72,30.0,28.0,7.0,18.0,3.0,1.0,2.0,425.77
873185791ffffff,1.0,0.3333,1.64,18.0,1.0,0.459,22.0,21.0,4.0,18.0,2.0,0.0,1.0,784.36
87318581effffff,0.1111,0.0,1.72,2.0,2.0,0.3,8.0,6.0,4.0,2.0,1.0,0.0,0.0,875.44
8731819a9ffffff,0.1667,0.0,1.72,3.0,4.0,0.309,14.0,7.0,4.0,3.0,1.0,0.0,0.0,782.69
8731819b5ffffff,0.0556,0.0,1.8,1.0,0.0,0.017,5.0,1.0,1.0,1.0,0.0,0.0,0.0,604.55
8731aaac2ffffff,0.6111,0.0,1.4,11.0,11.0,0.512,21.0,18.0,5.0,11.0,5.0,0.0,0.0,436.58
8731aaa54ffffff,0.0,0.0,1.8,0.0,0.0,0.017,3.0,1.0,1.0,0.0,0.0,0.0,0.0,947.08
8731a84d4ffffff,0.0,0.0,1.64,0.0,0.0,0.136,7.0,4.0,2.0,0.0,2.0,0.0,0.0,471.87
873185b0effffff,0.0556,0.0,1.72,1.0,1.0,0.372,8.0,8.0,5.0,1.0,1.0,0.0,0.0,689.17
8731a84c4ffffff,0.5,0.27,1.8,9.0,6.0,0.587,30.0,27.0,5.0,9.0,0.0,0.0,0.0,709.81
8731aaaa8ffffff,0.25,0.0,1.16,4.0,4.0,0.415,18.0,15.0,4.0,4.0,8.0,1.0,0.0,806.92
8731aa6b6ffffff,0.1111,0.0,1.8,2.0,2.0,0.12,4.0,3.0,2.0,2.0,0.0,0.0,1.0,368.8
873185b4bffffff,0.7222,0.4667,1.64,13.0,1.0,0.717,22.0,20.0,6.0,13.0,2.0,0.0,0.0,825.07
8731ae743ffffff,0.0556,0.0,1.48,1.0,1.0,0.117,7.0,5.0,2.0,1.0,4.0,0.0,2.0,1267.65
8731aa6c4ffffff,0.0556,0.0,1.72,1.0,1.0,0.198,7.0,3.0,3.0,1.0,1.0,0.0,0.0,766.78
8731818a3ffffff,0.2778,0.1367,1.8,5.0,1.0,0.418,15.0,10.0,5.0,5.0,0.0,0.0,0.0,761.39
8731a84b2ffffff,0.0,0.0,1.56,0.0,0.0,0.118,7.0,4.0,2.0,0.0,3.0,0.0,0.0,621.93
87318192bffffff,0.6667,0.0667,1.32,12.0,8.0,0.675,22.0,20.0,6.0,12.0,6.0,0.0,0.0,559.54
8731a84aeffffff,0.0,0.0,1.4,0.0,0.0,0.022,9.0,5.0,1.0,0.0,5.0,0.0,0.0,695.38
8731aa81cffffff,0.7778,0.2,1.8,14.0,12.0,0.733,30.0,23.0,6.0,14.0,0.0,0.0,0.0,717.66
8731aa75affffff,1.0,0.0,1.64,19.0,19.0,0.296,26.0,23.0,3.0,19.0,2.0,0.0,0.0,663.45
873185b68ffffff,0.6667,0.0667,1.64,12.0,4.0,0.597,30.0,25.0,5.0,12.0,2.0,0.0,0.0,615.93
8731abdaeffffff,0.0556,0.0,1.8,1.0,1.0,0.017,2.0,1.0,1.0,1.0,0.0,0.0,0.0,932.85
8731852daffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731852d5ffffff,0.0556,0.0,1.72,1.0,1.0,0.118,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1482.41
8731aa06effffff,0.0556,0.0233,1.64,1.0,1.0,0.33,17.0,11.0,4.0,1.0,2.0,0.0,0.0,544.59
8731aa169ffffff,0.0556,0.0,1.8,1.0,1.0,0.017,1.0,1.0,1.0,1.0,0.0,0.0,2.0,7205.5
873181121ffffff,0.3889,0.1133,1.8,7.0,8.0,0.869,30.0,29.0,8.0,7.0,0.0,0.0,0.0,330.72
873181123ffffff,0.2778,0.09,1.64,5.0,3.0,0.83,30.0,27.0,9.0,5.0,2.0,0.0,1.0,401.02
8731ae3b3ffffff,0.0,0.0,1.64,0.0,0.0,0.018,5.0,2.0,1.0,0.0,2.0,0.0,0.0,683.13
8731abd83ffffff,0.2778,0.0,1.72,5.0,2.0,0.391,12.0,8.0,5.0,5.0,1.0,0.0,0.0,743.48
8731ae632ffffff,0.0556,0.0,1.8,1.0,1.0,0.017,3.0,1.0,1.0,1.0,0.0,0.0,0.0,745.35
8731852c6ffffff,0.1111,0.0,1.72,2.0,2.0,0.12,6.0,3.0,2.0,2.0,1.0,0.0,1.0,762.73
8731aa0c8ffffff,0.4722,0.1133,1.72,8.0,9.0,0.925,30.0,29.0,10.0,8.0,1.0,1.0,0.0,259.02
8731abd86ffffff,0.1944,0.0667,1.32,3.0,4.0,0.749,30.0,25.0,7.0,3.0,6.0,1.0,0.0,734.91
873185b8affffff,0.4444,0.0667,1.64,8.0,2.0,0.7,27.0,25.0,6.0,8.0,2.0,0.0,1.0,566.23
8731ae69affffff,0.0,0.0,1.72,0.0,0.0,0.118,5.0,2.0,2.0,0.0,1.0,0.0,0.0,678.67
87318c89bffffff,0.0556,0.0,1.8,1.0,1.0,0.017,7.0,1.0,1.0,1.0,0.0,0.0,0.0,880.58
8731ae382ffffff,0.0556,0.0667,1.72,1.0,0.0,0.118,5.0,2.0,2.0,1.0,1.0,0.0,0.0,911.31
8731abd2dffffff,0.0,0.0,1.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731abd29ffffff,0.1111,0.0,1.8,2.0,1.0,0.118,6.0,2.0,2.0,2.0,0.0,0.0,0.0,742.88
8731ae289ffffff,0.1111,0.0,1.8,2.0,2.0,0.142,10.0,5.0,2.0,2.0,0.0,0.0,0.0,836.5
87318c89effffff,0.0,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731ae6b1ffffff,0.0,0.0,1.64,0.0,1.0,0.12,6.0,3.0,2.0,0.0,2.0,0.0,0.0,247.42
8731a8ca4ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
87318c934ffffff,0.3333,0.2033,1.64,6.0,2.0,0.855,29.0,27.0,8.0,6.0,2.0,0.0,0.0,627.39
8731aa874ffffff,0.0556,0.0,1.8,1.0,1.0,0.017,2.0,1.0,1.0,1.0,0.0,0.0,0.0,315.84
8731aa18bffffff,0.5556,0.6,1.24,10.0,0.0,0.474,30.0,19.0,4.0,10.0,7.0,0.0,1.0,290.43
8731aaa24ffffff,0.0,0.0,1.32,0.0,0.0,0.024,12.0,6.0,1.0,0.0,6.0,0.0,0.0,637.58
873181a29ffffff,0.0556,0.0,1.48,1.0,2.0,0.464,30.0,12.0,5.0,1.0,4.0,0.0,0.0,419.84
8731818e2ffffff,0.1111,0.0467,1.64,2.0,1.0,0.62,30.0,15.0,6.0,2.0,2.0,0.0,0.0,475.95
8731aa610ffffff,0.1111,0.0,1.64,2.0,2.0,0.381,11.0,11.0,4.0,2.0,2.0,0.0,0.0,761.43
873181a51ffffff,0.0,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aab84ffffff,0.1111,0.0,1.08,2.0,1.0,0.49,22.0,14.0,6.0,2.0,9.0,0.0,0.0,580.72
8731a84daffffff,0.2778,0.0667,1.56,5.0,2.0,0.417,11.0,9.0,5.0,5.0,3.0,0.0,0.0,797.15
8731aa861ffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aa285ffffff,0.0556,0.0,1.8,1.0,1.0,0.327,30.0,29.0,3.0,1.0,0.0,0.0,0.0,257.28
8731aa296ffffff,0.1111,0.0,1.64,2.0,1.0,0.3,7.0,6.0,4.0,2.0,2.0,0.0,0.0,774.86
8731aa26bffffff,0.1944,0.0667,1.72,3.0,2.0,0.66,30.0,21.0,6.0,3.0,1.0,1.0,0.0,789.13
87318cc21ffffff,0.1111,0.0467,1.8,2.0,1.0,0.227,9.0,6.0,3.0,2.0,0.0,0.0,0.0,540.89
8731aa39cffffff,1.0,0.8933,1.8,18.0,6.0,0.826,30.0,30.0,8.0,18.0,0.0,0.0,0.0,229.8
8731aa389ffffff,0.3333,0.18,1.48,6.0,4.0,0.96,30.0,23.0,10.0,6.0,4.0,0.0,1.0,332.46
873185a52ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aa908ffffff,0.5,0.0667,1.8,9.0,2.0,0.476,15.0,12.0,6.0,9.0,0.0,0.0,0.0,749.85
8731a805effffff,0.0,0.0,1.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aabacffffff,0.3889,0.0233,1.8,7.0,4.0,0.496,19.0,13.0,5.0,7.0,0.0,0.0,0.0,816.25
8731aaba5ffffff,0.2222,0.0,1.64,4.0,3.0,0.227,8.0,6.0,3.0,4.0,2.0,0.0,0.0,646.61
873185206ffffff,0.1111,0.0,1.8,2.0,2.0,0.018,4.0,2.0,1.0,2.0,0.0,0.0,0.0,782.16
873185221ffffff,0.0,0.0,1.72,0.0,0.0,0.198,5.0,3.0,3.0,0.0,1.0,0.0,0.0,516.78
873185a06ffffff,0.4722,0.0,1.16,8.0,10.0,0.717,30.0,29.0,6.0,8.0,8.0,1.0,0.0,475.4
873185205ffffff,0.2778,0.0,1.72,5.0,3.0,0.38,17.0,12.0,4.0,5.0,1.0,0.0,1.0,653.35
873185a02ffffff,0.1667,0.0,1.64,3.0,4.0,0.372,24.0,11.0,4.0,3.0,2.0,0.0,0.0,756.77
8731aaca0ffffff,0.4444,0.4033,1.8,8.0,4.0,0.753,30.0,28.0,6.0,8.0,0.0,0.0,1.0,645.0
8731aa98cffffff,0.0556,0.0,1.8,1.0,1.0,0.118,3.0,2.0,2.0,1.0,0.0,0.0,0.0,951.81
8731aa388ffffff,0.5,0.1167,1.8,9.0,6.0,0.717,30.0,28.0,6.0,9.0,0.0,0.0,0.0,511.16
8731aab13ffffff,0.2778,0.1133,1.16,5.0,1.0,0.856,23.0,20.0,8.0,5.0,8.0,0.0,1.0,316.11
8731aab41ffffff,0.0,0.0,1.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aa36effffff,0.3889,0.0233,1.32,7.0,6.0,0.676,21.0,17.0,7.0,7.0,6.0,0.0,1.0,791.79
8731aab45ffffff,0.0556,0.0,1.64,1.0,1.0,0.204,9.0,4.0,3.0,1.0,2.0,0.0,0.0,798.54
873185a2cffffff,0.3889,0.0,1.56,7.0,1.0,0.562,22.0,18.0,5.0,7.0,3.0,0.0,0.0,754.37
87318184dffffff,0.0,0.0,1.72,0.0,0.0,0.017,1.0,1.0,1.0,0.0,1.0,0.0,0.0,973.35
8731a8560ffffff,0.0,0.0,1.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731a8516ffffff,0.0,0.0,1.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731a850affffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
87318cd2effffff,0.4444,0.3333,1.8,7.0,5.0,0.692,30.0,30.0,6.0,7.0,0.0,2.0,1.0,240.17
87318cd23ffffff,0.5278,0.3567,1.56,9.0,1.0,0.786,30.0,30.0,7.0,9.0,3.0,1.0,1.0,239.71
8731aa3acffffff,0.0,0.0,1.8,0.0,1.0,0.118,11.0,4.0,2.0,0.0,0.0,0.0,0.0,629.77
8731aa3aeffffff,0.3333,0.16,1.64,6.0,1.0,0.658,19.0,14.0,7.0,6.0,2.0,0.0,0.0,665.65
8731a86d0ffffff,0.0,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
87318cd60ffffff,0.4167,0.18,1.72,7.0,3.0,0.951,30.0,24.0,10.0,7.0,1.0,1.0,0.0,713.67
8731aa886ffffff,0.6111,0.0233,1.08,11.0,8.0,0.868,30.0,29.0,8.0,11.0,9.0,0.0,0.0,705.43
8731a844bffffff,1.0,0.0,1.64,25.0,19.0,0.463,30.0,30.0,4.0,25.0,2.0,0.0,1.0,685.92
8731a8444ffffff,0.1667,0.0233,1.72,3.0,1.0,0.494,10.0,7.0,7.0,3.0,1.0,0.0,0.0,800.07
873181b10ffffff,0.1111,0.0,1.64,2.0,3.0,0.351,12.0,10.0,4.0,2.0,2.0,0.0,0.0,673.07
8731aa64bffffff,0.0556,0.0,1.24,1.0,2.0,0.693,30.0,21.0,6.0,1.0,7.0,0.0,1.0,393.5
873181b81ffffff,0.6111,0.1833,1.8,11.0,5.0,0.874,27.0,22.0,8.0,11.0,0.0,0.0,0.0,533.69
873181b80ffffff,0.1667,0.07,1.8,3.0,0.0,0.285,18.0,10.0,3.0,3.0,0.0,0.0,0.0,723.7
873185108ffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
873181d62ffffff,0.3333,0.2467,1.72,6.0,0.0,0.391,15.0,8.0,5.0,6.0,1.0,0.0,0.0,831.28
873185365ffffff,0.3889,0.16,1.56,7.0,2.0,0.84,30.0,28.0,8.0,7.0,3.0,0.0,0.0,596.11
873181d41ffffff,0.1667,0.07,1.64,3.0,0.0,0.285,16.0,10.0,3.0,3.0,2.0,0.0,1.0,334.38
873185a45ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aad22ffffff,0.2222,0.0667,1.8,4.0,2.0,0.309,8.0,7.0,4.0,4.0,0.0,0.0,0.0,775.11
8731818c3ffffff,0.1111,0.0,1.08,2.0,4.0,0.762,30.0,30.0,7.0,2.0,9.0,0.0,1.0,408.22
8731aa803ffffff,1.0,0.0,1.72,26.0,2.0,0.356,30.0,29.0,4.0,26.0,1.0,0.0,2.0,172.77
8731aad24ffffff,0.7222,0.09,1.24,13.0,5.0,0.686,27.0,21.0,6.0,13.0,7.0,0.0,0.0,456.13
8731ab4b0ffffff,0.0556,0.0233,1.48,1.0,0.0,0.575,30.0,26.0,5.0,1.0,4.0,0.0,0.0,749.35
8731818d4ffffff,0.1667,0.2,1.64,3.0,7.0,0.724,30.0,25.0,6.0,3.0,2.0,0.0,1.0,316.91
8731ae79effffff,0.1111,0.0,1.8,2.0,2.0,0.018,2.0,2.0,1.0,2.0,0.0,0.0,0.0,787.51
8731aa04dffffff,0.1111,0.09,1.8,2.0,0.0,0.372,25.0,15.0,4.0,2.0,0.0,0.0,0.0,677.12
8731aa05bffffff,0.0556,0.0233,1.8,1.0,0.0,0.198,8.0,3.0,3.0,1.0,0.0,0.0,0.0,713.03
8731ab513ffffff,0.0,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aa640ffffff,0.1111,0.0467,1.64,2.0,2.0,0.51,18.0,10.0,6.0,2.0,2.0,0.0,0.0,764.06
8731aa8eeffffff,0.1111,0.0233,1.48,2.0,1.0,0.432,13.0,11.0,5.0,2.0,4.0,0.0,0.0,305.03
8731abc64ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aac25ffffff,0.2222,0.0,1.72,4.0,2.0,0.22,8.0,5.0,3.0,4.0,1.0,0.0,0.0,552.97
873181106ffffff,0.3333,0.1333,1.64,6.0,3.0,0.881,30.0,22.0,8.0,6.0,2.0,0.0,0.0,627.62
8731ae793ffffff,0.1667,0.0233,1.8,3.0,0.0,0.12,7.0,3.0,2.0,3.0,0.0,0.0,0.0,892.87
8731aeaf2ffffff,0.0,0.0,1.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
873185b90ffffff,1.0,0.2033,1.8,21.0,1.0,0.678,30.0,26.0,7.0,21.0,0.0,0.0,0.0,649.22
87318c129ffffff,0.0833,0.0,1.8,1.0,1.0,0.389,24.0,14.0,4.0,1.0,0.0,1.0,0.0,756.58
8731ae6d1ffffff,0.5,0.0,1.48,9.0,1.0,0.289,15.0,13.0,3.0,9.0,4.0,0.0,0.0,896.7
8731ae219ffffff,0.0,0.0,1.48,0.0,0.0,0.021,13.0,4.0,1.0,0.0,4.0,0.0,0.0,827.56
8731ae224ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731ae21bffffff,0.0556,0.0,1.64,1.0,0.0,0.232,13.0,7.0,3.0,1.0,2.0,0.0,0.0,558.63
8731ae6e4ffffff,0.2778,0.0,1.48,5.0,3.0,0.277,11.0,9.0,3.0,5.0,4.0,0.0,1.0,923.77
873185285ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aeaa9ffffff,0.0,0.0,1.64,0.0,0.0,0.136,11.0,4.0,2.0,0.0,2.0,0.0,0.0,459.75
8731aea89ffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731ae6b3ffffff,0.2222,0.0233,1.64,4.0,1.0,0.545,17.0,14.0,6.0,4.0,2.0,0.0,0.0,471.48
8731ae38cffffff,0.0,0.0,1.64,0.0,0.0,0.12,5.0,3.0,2.0,0.0,2.0,0.0,0.0,631.53
87318c12bffffff,0.2222,0.2233,1.72,4.0,1.0,0.705,30.0,17.0,7.0,4.0,1.0,0.0,1.0,458.75
873185b91ffffff,0.3333,0.1333,1.72,6.0,2.0,0.595,14.0,11.0,7.0,6.0,1.0,0.0,1.0,406.13
8731aa659ffffff,0.8889,0.6933,1.8,16.0,9.0,0.847,30.0,29.0,8.0,16.0,0.0,0.0,1.0,196.68
8731aa64effffff,0.0556,0.0233,1.8,1.0,1.0,0.348,24.0,11.0,4.0,1.0,0.0,0.0,0.0,827.6
873185a4effffff,0.2778,0.0,1.8,5.0,4.0,0.117,10.0,5.0,2.0,5.0,0.0,0.0,0.0,603.44
873181b86ffffff,0.1667,0.1133,1.64,3.0,2.0,0.535,30.0,20.0,5.0,3.0,2.0,0.0,0.0,750.18
8731aa65dffffff,0.2778,0.2,1.72,5.0,4.0,0.6,30.0,14.0,6.0,5.0,1.0,0.0,3.0,309.0
8731aa695ffffff,0.1667,0.07,1.64,3.0,1.0,0.503,23.0,14.0,5.0,3.0,2.0,0.0,0.0,456.65
8731aac35ffffff,0.4444,0.0,1.56,8.0,8.0,0.179,12.0,11.0,2.0,8.0,3.0,0.0,1.0,634.87
873181b4bffffff,0.0,0.0,1.8,0.0,0.0,0.02,7.0,3.0,1.0,0.0,0.0,0.0,0.0,769.67
8731a87b5ffffff,0.2778,0.0667,1.4,5.0,1.0,0.444,16.0,12.0,5.0,5.0,5.0,0.0,0.0,309.96
8731a870affffff,0.1111,0.0233,1.64,2.0,0.0,0.359,13.0,6.0,5.0,2.0,2.0,0.0,0.0,641.98
8731a8058ffffff,0.1667,0.07,1.64,3.0,0.0,0.309,16.0,7.0,4.0,3.0,2.0,0.0,0.0,313.34
87318cd71ffffff,0.0556,0.0233,1.8,1.0,1.0,0.198,3.0,3.0,3.0,1.0,0.0,0.0,0.0,804.76
8731a8458ffffff,0.6667,0.0667,1.72,12.0,2.0,0.496,18.0,16.0,5.0,12.0,1.0,0.0,0.0,759.42
8731a8448ffffff,0.9444,0.0667,1.48,17.0,16.0,0.407,27.0,22.0,4.0,17.0,4.0,0.0,1.0,699.39
873185a4affffff,0.1111,0.0,1.8,2.0,2.0,0.204,8.0,4.0,3.0,2.0,0.0,0.0,1.0,1250.89
873185a34ffffff,0.6944,0.09,1.8,12.0,3.0,0.66,23.0,19.0,6.0,12.0,0.0,1.0,0.0,295.1
873185364ffffff,0.1111,0.0667,1.8,2.0,0.0,0.475,22.0,17.0,5.0,2.0,0.0,0.0,0.0,660.08
8731a8565ffffff,0.0556,0.0,1.8,1.0,1.0,0.118,7.0,2.0,2.0,1.0,0.0,0.0,0.0,758.94
8731a851effffff,0.0,0.0,1.8,0.0,0.0,0.017,6.0,1.0,1.0,0.0,0.0,0.0,0.0,783.35
8731a850dffffff,0.1111,0.0,1.8,2.0,2.0,0.018,5.0,2.0,1.0,2.0,0.0,0.0,0.0,730.31
8731a8505ffffff,0.0,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
873181aa1ffffff,0.2778,0.07,1.72,5.0,4.0,0.759,30.0,25.0,7.0,5.0,1.0,0.0,0.0,608.17
8731a8692ffffff,0.3333,0.2233,1.64,6.0,2.0,0.64,20.0,14.0,7.0,6.0,2.0,0.0,0.0,490.35
87318534effffff,0.6667,0.0233,1.4,12.0,12.0,0.794,30.0,29.0,7.0,12.0,5.0,0.0,0.0,538.93
87318cd5affffff,0.1111,0.0467,1.8,2.0,0.0,0.12,7.0,3.0,2.0,2.0,0.0,0.0,0.0,461.24
87318cd06ffffff,0.3611,0.14,1.56,6.0,5.0,0.743,30.0,28.0,6.0,6.0,3.0,1.0,1.0,353.81
87318cc68ffffff,0.0,0.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
