spatial_unit,centroid_lng,centroid_lat,province,city,district,adcode,township,street,business_area,nearest_aoi,nearest_poi,formatted_address,zone,borough,display_name,name_source,name_confidence,regeo_status,regeo_info
8731aaab0ffffff,116.9130650,40.2421333,北京市,北京市,密云区,110118,东邵渠镇,,,舞彩浅山,舞彩浅山,北京市密云区东邵渠镇西葫芦峪路舞彩浅山,密云区 · 东邵渠镇,密云区,密云区 · 东邵渠镇,township,high,1,OK
873181b5affffff,116.4521185,39.5670641,北京市,北京市,大兴区,110115,礼贤镇,青礼路,,,马礼路,北京市大兴区礼贤镇平地路,大兴区 · 礼贤镇,大兴区,大兴区 · 礼贤镇,township,high,1,OK
8731a87aeffffff,117.3012374,40.6094740,北京市,北京市,密云区,110118,新城子镇,,,,苏家峪村,北京市密云区新城子镇苏碾路,密云区 · 新城子镇,密云区,密云区 · 新城子镇,township,high,1,OK
8731aaae1ffffff,117.1461204,40.2719774,北京市,北京市,平谷区,110117,熊儿寨乡,熊东路,,北京市四座楼市级自然保护区,北京市四座楼市级自然保护区,北京市平谷区熊儿寨乡熊东路北京市四座楼市级自然保护区,平谷区 · 熊儿寨乡,平谷区,平谷区 · 熊儿寨乡,township,high,1,OK
8731aa652ffffff,116.8142747,39.6993400,北京市,北京市,通州区,110112,永乐店镇,,,,北京华致通顺科技园,北京市通州区永乐店镇孔东路,通州区 · 永乐店镇,通州区,通州区 · 永乐店镇,township,high,1,OK
8731ae782ffffff,116.1335138,40.5790775,北京市,北京市,延庆区,110119,香营乡,,,,小堡村,北京市延庆区香营乡香龙路,延庆区 · 香营乡,延庆区,延庆区 · 香营乡,township,high,1,OK
873185b61ffffff,116.0669442,40.5282901,北京市,北京市,延庆区,110119,旧县镇,,,,西关西三区,北京市延庆区旧县镇下大路,延庆区 · 旧县镇,延庆区,延庆区 · 旧县镇,township,high,1,OK
8731aaac8ffffff,117.1786028,40.2033018,北京市,北京市,平谷区,110117,山东庄镇,昌金路,,,顺馨牛奶草莓采摘园,北京市平谷区山东庄镇昌金路,平谷区 · 山东庄镇,平谷区,平谷区 · 山东庄镇,township,high,1,OK
873181a0effffff,116.3952236,39.4995163,北京市,北京市,大兴区,110115,榆垡镇,,,北京大兴国际机场,北京大兴国际机场,北京市大兴区榆垡镇南十路北京大兴国际机场,大兴区 · 榆垡镇,大兴区,大兴区 · 榆垡镇,township,high,1,OK
873185229ffffff,116.0412315,40.0308240,北京市,北京市,门头沟区,110109,妙峰山镇,,,,南庄桥,北京市门头沟区妙峰山镇妙峰山路,门头沟区 · 妙峰山镇,门头沟区,门头沟区 · 妙峰山镇,township,high,1,OK
8731aaca3ffffff,116.2333620,40.1489292,北京市,北京市,昌平区,110114,沙河镇,满白路,,中国移动国际信息港,中国移动国际信息港,北京市昌平区沙河镇信息港科创园中国移动国际信息港,昌平区 · 沙河镇,昌平区,昌平区 · 沙河镇,township,high,1,OK
8731aa0d4ffffff,116.7049635,39.9726694,北京市,北京市,通州区,110112,宋庄镇,沟渠路,,,沟渠庄桥,北京市通州区宋庄镇宋通路,通州区 · 宋庄镇,通州区,通州区 · 宋庄镇,township,high,1,OK
8731aa8dcffffff,116.7433853,40.3131882,北京市,北京市,怀柔区,110116,北房镇,,,,韦里村村民委员会,北京市怀柔区北房镇韦里292号楼,怀柔区 · 北房镇,怀柔区,怀柔区 · 北房镇,township,high,1,OK
873185b5effffff,116.0265237,40.4255692,北京市,北京市,延庆区,110119,大榆树镇,,,,刘家堡村村委会,北京市延庆区大榆树镇大小路,延庆区 · 大榆树镇,延庆区,延庆区 · 大榆树镇,township,high,1,OK
8731a84d1ffffff,117.0835312,40.5460015,北京市,北京市,密云区,110118,太师屯镇,,,,上金山,北京市密云区太师屯镇沿台,密云区 · 太师屯镇,密云区,密云区 · 太师屯镇,township,high,1,OK
8731aad15ffffff,116.2310702,40.3374276,北京市,北京市,昌平区,110114,十三陵镇,,,碓臼峪自然风景区,碓臼峪自然风景区,北京市昌平区十三陵镇大岭沟村村委会碓臼峪自然风景区,昌平区 · 十三陵镇,昌平区,昌平区 · 十三陵镇,township,high,1,OK
8731aa94affffff,116.8323790,40.5509561,北京市,北京市,密云区,110118,石城镇,,,,石塘路村村民委员会,北京市密云区石城镇双石路,密云区 · 石城镇,密云区,密云区 · 石城镇,township,high,1,OK
8731aa12effffff,116.6771838,40.2629791,北京市,北京市,怀柔区,110116,杨宋镇,中富路,,,小树庄园樱桃采摘,北京市怀柔区杨宋镇小树庄园樱桃采摘,怀柔区 · 杨宋镇,怀柔区,怀柔区 · 杨宋镇,township,high,1,OK
873185a05ffffff,115.9601514,40.3746739,北京市,北京市,延庆区,110119,八达岭镇,航空路,,,北京八达岭客栈,北京市延庆区八达岭镇北京小鱼儿农舍(八达岭镇店),延庆区 · 八达岭镇,延庆区,延庆区 · 八达岭镇,township,high,1,OK
8731aaaf3ffffff,117.0799950,40.2221547,北京市,北京市,平谷区,110117,王辛庄镇,,,,云照塔,北京市平谷区王辛庄镇云照塔,平谷区 · 王辛庄镇,平谷区,平谷区 · 王辛庄镇,township,high,1,OK
8731ae790ffffff,116.0958844,40.5623464,北京市,北京市,延庆区,110119,旧县镇,八峪路,,,耿家营村,北京市延庆区旧县镇旧县镇耿家营村公益电影放映点,延庆区 · 旧县镇,延庆区,延庆区 · 旧县镇,township,high,1,OK
8731aa8e5ffffff,116.7618614,40.4154053,北京市,北京市,密云区,110118,西田各庄镇,西统路,,,运商会展餐厅,北京市密云区西田各庄镇西统路,密云区 · 西田各庄镇,密云区,密云区 · 西田各庄镇,township,high,1,OK
8731aab2cffffff,117.0543884,40.5124528,北京市,北京市,密云区,110118,太师屯镇,,,,后头路,北京市密云区太师屯镇后头路,密云区 · 太师屯镇,密云区,密云区 · 太师屯镇,township,high,1,OK
8731aa0cbffffff,116.8264279,39.9540053,河北省,廊坊市,三河市,131082,迎宾北路街道,学院大街,,普罗旺斯,普罗旺斯,河北省廊坊市三河市迎宾北路街道普罗旺斯,三河市 · 迎宾北路街道,三河市,三河市 · 迎宾北路街道,township,high,1,OK
8731aa6e4ffffff,116.7692453,39.6998679,北京市,北京市,通州区,110112,永乐店镇,南堤寺路,,,南堤寺东村村民委员会,北京市通州区永乐店镇南堤寺东路,通州区 · 永乐店镇,通州区,通州区 · 永乐店镇,township,high,1,OK
87318cd24ffffff,116.6692561,39.5821438,河北省,廊坊市,广阳区,131003,耀华道街道,青果路,,,大兴国际机场临空经济区(廊坊),河北省廊坊市广阳区耀华道街道凤仪道,广阳区 · 耀华道街道,广阳区,广阳区 · 耀华道街道,township,high,1,OK
8731aa80effffff,116.7223046,40.4502752,北京市,北京市,密云区,110118,西田各庄镇,,,,西沙地村村民委员会,北京市密云区西田各庄镇山水四合院5号院,密云区 · 西田各庄镇,密云区,密云区 · 西田各庄镇,township,high,1,OK
873185a56ffffff,116.0323885,40.3224211,北京市,北京市,延庆区,110119,八达岭镇,,,,三堡村,北京市延庆区八达岭镇石门山庄,延庆区 · 八达岭镇,延庆区,延庆区 · 八达岭镇,township,high,1,OK
8731aa8ceffffff,116.7806671,40.3296602,北京市,北京市,密云区,110118,十里堡镇,科技路,,,密云3期,北京市密云区十里堡镇右堤路,密云区 · 十里堡镇,密云区,密云区 · 十里堡镇,township,high,1,OK
8731aab2affffff,117.0480425,40.4784394,北京市,北京市,密云区,110118,太师屯镇,,,,青洞山三教寺,北京市密云区太师屯镇青洞山三教寺,密云区 · 太师屯镇,密云区,密云区 · 太师屯镇,township,high,1,OK
8731aa48effffff,116.2775549,39.7385823,北京市,北京市,大兴区,110115,黄村镇,昊建路,,,大兴城建大兴新城西片区0007地块,北京市大兴区黄村镇昊建路,大兴区 · 黄村镇,大兴区,大兴区 · 黄村镇,township,high,1,OK
8731aac02ffffff,116.3138339,40.2165222,北京市,北京市,昌平区,110114,南邵镇,昌崔路,,,爱分类分拣中心A区,北京市昌平区南邵镇爱分类分拣中心A区,昌平区 · 南邵镇,昌平区,昌平区 · 南邵镇,township,high,1,OK
8731aa8cdffffff,116.8179513,40.3461133,北京市,北京市,密云区,110118,十里堡镇,兴盛南路,,密云新城滨河森林公园,密云新城滨河森林公园,北京市密云区十里堡镇兴盛南路密云新城滨河森林公园,密云区 · 十里堡镇,密云区,密云区 · 十里堡镇,township,high,1,OK
873185b62ffffff,116.0293357,40.5115221,北京市,北京市,延庆区,110119,沈家营镇,,,,孙庄村,北京市延庆区沈家营镇苏下路,延庆区 · 沈家营镇,延庆区,延庆区 · 沈家营镇,township,high,1,OK
8731818c4ffffff,116.0387183,39.5354478,河北省,保定市,涿州市,130681,码头镇,南兴路,,,北拒马河大桥,河北省保定市涿州市码头镇G4京港澳高速,涿州市 · 码头镇,涿州市,涿州市 · 码头镇,township,high,1,OK
8731aa232ffffff,117.0133332,39.9852120,河北省,廊坊市,三河市,131082,李旗庄镇,集资路,,,鼎盛3D打印产业基地,河北省廊坊市三河市李旗庄镇崇义路,三河市 · 李旗庄镇,三河市,三河市 · 李旗庄镇,township,high,1,OK
8731aa200ffffff,117.0809762,39.9841184,河北省,廊坊市,三河市,131082,泃阳镇,迎宾南路,,康乐院,康乐院,河北省廊坊市三河市泃阳镇府北街康乐院,三河市 · 泃阳镇,三河市,三河市 · 泃阳镇,township,high,1,OK
8731aa8a3ffffff,116.5956721,40.3838838,北京市,北京市,怀柔区,110116,怀柔镇,,,,甘涧峪村,北京市怀柔区怀柔镇福兮山海·叁舍,怀柔区 · 怀柔镇,怀柔区,怀柔区 · 怀柔镇,township,high,1,OK
8731a8494ffffff,116.8926810,40.5669173,北京市,北京市,密云区,110118,冯家峪镇,,,,密云区生态公益林管护站,北京市密云区冯家峪镇京通线,密云区 · 冯家峪镇,密云区,密云区 · 冯家峪镇,township,high,1,OK
873185a20ffffff,115.9427236,40.4092321,北京市,北京市,延庆区,110119,康庄镇,,,,东红寺村,北京市延庆区康庄镇康庄镇东红寺村村民委员会,延庆区 · 康庄镇,延庆区,延庆区 · 康庄镇,township,high,1,OK
873181a04ffffff,116.3558993,39.5337664,北京市,北京市,大兴区,110115,礼贤镇,,,,西梁各庄村桥,北京市大兴区礼贤镇永兴河北路,大兴区 · 礼贤镇,大兴区,大兴区 · 礼贤镇,township,high,1,OK
87318c12affffff,117.0865044,39.4083730,天津市,天津市,武清区,120114,徐官屯街道,工贸大街,,,融创御河城,天津市武清区徐官屯街道S40京津塘高速,武清区 · 徐官屯街道,武清区,武清区 · 徐官屯街道,township,high,1,OK
8731ae4dbffffff,115.9974672,40.5290877,北京市,北京市,延庆区,110119,张山营镇,旧小路,,,北京快乐假日大酒店,北京市延庆区张山营镇临街院门(临街院门),延庆区 · 张山营镇,延庆区,延庆区 · 张山营镇,township,high,1,OK
8731ae6b5ffffff,116.1680972,40.5098676,北京市,北京市,延庆区,110119,永宁镇,,,,北京南山居然种植专业合作社,北京市延庆区永宁镇北京南山居然种植专业合作社,延庆区 · 永宁镇,延庆区,延庆区 · 永宁镇,township,high,1,OK
8731ae6a2ffffff,116.1911945,40.5095760,北京市,北京市,延庆区,110119,永宁镇,,,,昌赤路新线,北京市延庆区永宁镇昌赤路,延庆区 · 永宁镇,延庆区,延庆区 · 永宁镇,township,high,1,OK
873181924ffffff,115.9156222,39.8262564,北京市,北京市,房山区,110111,佛子庄乡,,,,棺材铺,北京市房山区佛子庄乡108国道复线,房山区 · 佛子庄乡,房山区,房山区 · 佛子庄乡,township,high,1,OK
8731aaa0affffff,117.1071753,40.3067795,北京市,北京市,平谷区,110117,镇罗营镇,,,,上镇南山,北京市平谷区镇罗营镇华西路,平谷区 · 镇罗营镇,平谷区,平谷区 · 镇罗营镇,township,high,1,OK
8731aaa0effffff,117.0990145,40.3239704,北京市,北京市,平谷区,110117,镇罗营镇,,,,西峪水库,北京市平谷区镇罗营镇西峪水库,平谷区 · 镇罗营镇,平谷区,平谷区 · 镇罗营镇,township,high,1,OK
8731aa6adffffff,116.6873434,39.6838008,北京市,北京市,通州区,110112,于家务回族乡,聚富苑一路,,北京中农绿通农业发展有限公司,北京中农绿通农业发展有限公司,北京市通州区于家务回族乡聚富苑一路北京中农绿通农业发展有限公司,通州区 · 于家务回族乡,通州区,通州区 · 于家务回族乡,township,high,1,OK
873181ba4ffffff,116.1947947,39.5858020,河北省,保定市,涿州市,130681,义和庄镇,,,陶营家具家电旧货市场,陶营家具家电旧货市场,河北省保定市涿州市义和庄镇高峰新旧二手厨具(陶营家具家电旧货市场店)陶营家具家电旧货市场,涿州市 · 义和庄镇,涿州市,涿州市 · 义和庄镇,township,high,1,OK
8731ae610ffffff,116.2577364,40.5602445,北京市,北京市,延庆区,110119,刘斌堡乡,,,,北京观景别院,北京市延庆区刘斌堡乡大北路,延庆区 · 刘斌堡乡,延庆区,延庆区 · 刘斌堡乡,township,high,1,OK
8731aac60ffffff,116.4860232,40.2828120,北京市,北京市,怀柔区,110116,桥梓镇,,,,鸿燊湖,北京市怀柔区桥梓镇鸿燊湖,怀柔区 · 桥梓镇,怀柔区,怀柔区 · 桥梓镇,township,high,1,OK
8731aaa8effffff,116.9975584,40.2066026,北京市,北京市,平谷区,110117,峪口镇,,,,北京市农林科学院桃产业技术研究院,北京市平谷区峪口镇昌金路,平谷区 · 峪口镇,平谷区,平谷区 · 峪口镇,township,high,1,OK
873185b28ffffff,115.9366593,40.5125347,北京市,北京市,延庆区,110119,张山营镇,,,,吴庄二桥,北京市延庆区张山营镇G7京新高速,延庆区 · 张山营镇,延庆区,延庆区 · 张山营镇,township,high,1,OK
8731a8489ffffff,117.0297123,40.5641923,北京市,北京市,密云区,110118,不老屯镇,大窝铺三街,,,南园,北京市密云区不老屯镇琉辛路,密云区 · 不老屯镇,密云区,密云区 · 不老屯镇,township,high,1,OK
873185b1affffff,115.8732748,40.4098920,北京市,北京市,延庆区,110119,康庄镇,,,,027县道,北京市延庆区康庄镇027县道,延庆区 · 康庄镇,延庆区,延庆区 · 康庄镇,township,high,1,OK
8731aa866ffffff,116.8261557,40.5168609,北京市,北京市,密云区,110118,石城镇,,,,小水峪桥,北京市密云区石城镇密关路,密云区 · 石城镇,密云区,密云区 · 石城镇,township,high,1,OK
8731aac64ffffff,116.4775755,40.3000366,北京市,北京市,怀柔区,110116,桥梓镇,,,,半山意境(西南门),北京市怀柔区桥梓镇半山意境(西南门),怀柔区 · 桥梓镇,怀柔区,怀柔区 · 桥梓镇,township,high,1,OK
873185b46ffffff,116.0235822,40.4771842,北京市,北京市,延庆区,110119,沈家营镇,,,,八里店村,北京市延庆区沈家营镇妫川宸舍民宿,延庆区 · 沈家营镇,延庆区,延庆区 · 沈家营镇,township,high,1,OK
873185b49ffffff,116.1247169,40.4588417,北京市,北京市,延庆区,110119,井庄镇,,,,三司村村民委员会,北京市延庆区井庄镇井三路,延庆区 · 井庄镇,延庆区,延庆区 · 井庄镇,township,high,1,OK
8731a8713ffffff,117.3304863,40.6429046,北京市,北京市,密云区,110118,新城子镇,,,北京市密云区新城子中学,北京市密云区新城子中学,北京市密云区新城子镇北京市密云区新城子中学,密云区 · 新城子镇,密云区,密云区 · 新城子镇,township,high,1,OK
8731aad63ffffff,116.4352343,40.3862273,北京市,北京市,怀柔区,110116,九渡河镇,,,,吉寺村,北京市怀柔区九渡河镇北山坡民宿,怀柔区 · 九渡河镇,怀柔区,怀柔区 · 九渡河镇,township,high,1,OK
8731aac06ffffff,116.3053164,40.2337419,北京市,北京市,昌平区,110114,南邵镇,,,,官高幼儿园,北京市昌平区南邵镇中日友好观光苹果园(西门),昌平区 · 南邵镇,昌平区,昌平区 · 南邵镇,township,high,1,OK
8731a841affffff,117.0424123,40.6322858,北京市,北京市,密云区,110118,不老屯镇,,,,半城子小学,北京市密云区不老屯镇黄下路,密云区 · 不老屯镇,密云区,密云区 · 不老屯镇,township,high,1,OK
8731aadaeffffff,116.1963967,40.2692367,北京市,北京市,昌平区,110114,十三陵镇,,,明十三陵景区,悼陵监村,北京市昌平区十三陵镇万西路明十三陵景区,昌平区 · 十三陵镇,昌平区,昌平区 · 十三陵镇,township,high,1,OK
8731abd8dffffff,117.3510788,40.2168790,北京市,北京市,平谷区,110117,金海湖镇,,,,彰红路,北京市平谷区金海湖镇彰红路,平谷区 · 金海湖镇,平谷区,平谷区 · 金海湖镇,township,high,1,OK
8731a8455ffffff,117.1775491,40.6805967,北京市,北京市,密云区,110118,古北口镇,,,,京畿长城国家风景道(门头沟段)终点,北京市密云区古北口镇东大路,密云区 · 古北口镇,密云区,密云区 · 古北口镇,township,high,1,OK
873181992ffffff,115.7624190,39.5874551,北京市,北京市,房山区,110111,张坊镇,,,,归莳宛如归家时特色民宿(南北路分店),北京市房山区张坊镇南北路,房山区 · 张坊镇,房山区,房山区 · 张坊镇,township,high,1,OK
