spatial_unit,pickup_count,avg_distance,avg_duration_min,avg_price,short_trip_ratio,late_pickup_ratio,weekend_pickup_ratio,dropoff_count,active_night_hours,active_nights,max_hourly_activity,weekday_avg_activity,weekend_avg_activity,total_activity,inflow_outflow_balance,activity_persistence,weekend_boost,night_vitality_score,cluster_id,region_type,spatial_unit_type,zone,borough,score_ratio,bar_density,restaurant_density,subway_distance,entertainment_poi_count,tourism_poi_count,poi_diversity,poi_total_count,poi_meaningful_count,poi_category_count,nightlife_poi_count,transport_poi_count,business_area_count,aoi_count,avg_poi_distance,long_trip_ratio,airport_like_score,station_like_score,hub_penalty,is_transport_hub,adjusted_night_vitality_score,source_spatial_unit,source_zone
8731aa633ffffff,2.0,5.091049999999999,25.0,0.0,0.0,0.0,0.5,3.0,5,4,1,1.0,1.0,5.0,0.2,0.119047619047619,1.0,7.17,0,return_destination,h3,活动网格 8731aa633ffffff,Beijing,0.0872793670115642,0.3889,0.2067,1.16,7.0,0.0,0.619,27.0,22.0,5.0,7.0,8.0,0.0,0.0,845.26,0.0909,0.0409,0.0318,0.74,False,6.43,8731aa633ffffff,活动网格 8731aa633ffffff
8731aace8ffffff,2.0,9.9613,26.29,0.0,0.0,0.0,0.5,3.0,5,3,1,1.0,1.0,5.0,0.2,0.119047619047619,1.0,7.17,0,return_destination,h3,活动网格 8731aace8ffffff,Beijing,0.0872793670115642,0.1944,0.1333,0.84,3.0,2.0,0.813,30.0,27.0,8.0,3.0,12.0,1.0,1.0,429.75,0.4968,0.2235,0.1739,4.02,False,3.15,8731aace8ffffff,活动网格 8731aace8ffffff
8731aa742ffffff,2.0,2.8502,9.785,0.0,0.0,0.0,0.5,3.0,5,4,1,1.0,1.0,5.0,0.2,0.119047619047619,1.0,7.17,0,return_destination,h3,活动网格 8731aa742ffffff,Beijing,0.0872793670115642,0.2222,0.2667,1.32,4.0,2.0,0.769,30.0,26.0,7.0,4.0,6.0,0.0,0.0,470.32,0.0,0.0,0.0,0.0,False,7.17,8731aa742ffffff,活动网格 8731aa742ffffff
873181b48ffffff,2.0,6.1373,10.73,0.0,0.0,0.0,0.0,3.0,5,4,1,1.0,1.0,5.0,0.2,0.119047619047619,1.0,7.17,0,return_destination,h3,活动网格 873181b48ffffff,Beijing,0.0872793670115642,0.1111,0.0,0.6,2.0,2.0,0.536,30.0,29.0,5.0,2.0,15.0,0.0,2.0,389.67,0.1781,0.0801,0.0623,1.44,False,5.73,873181b48ffffff,活动网格 873181b48ffffff
873185b06ffffff,1.0,24.0011,53.17,0.0,0.0,0.0,0.0,4.0,5,3,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 873185b06ffffff,Beijing,0.0871576384662203,0.6667,0.2233,1.8,12.0,3.0,0.765,30.0,27.0,7.0,12.0,0.0,0.0,0.0,131.53,1.0,0.45,0.35,8.1,False,0.0,873185b06ffffff,活动网格 873185b06ffffff
8731aa601ffffff,1.0,21.169,50.3,0.0,0.0,0.0,0.0,4.0,5,4,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aa601ffffff,Beijing,0.0871576384662203,0.1111,0.0233,1.8,2.0,1.0,0.206,13.0,7.0,3.0,2.0,0.0,0.0,0.0,776.22,1.0,0.45,0.35,8.1,False,0.0,8731aa601ffffff,活动网格 8731aa601ffffff
8731aa12affffff,1.0,14.2505,45.25,0.0,0.0,0.0,0.0,4.0,5,5,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aa12affffff,Beijing,0.0871576384662203,0.4444,0.0233,1.72,8.0,8.0,0.711,20.0,18.0,7.0,8.0,1.0,0.0,0.0,612.79,0.8542,0.3844,0.299,6.92,False,0.24,8731aa12affffff,活动网格 8731aa12affffff
873181975ffffff,1.0,2.2929,7.25,0.0,0.0,0.0,1.0,4.0,5,3,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 873181975ffffff,Beijing,0.0871576384662203,0.3889,0.0,1.48,7.0,7.0,0.558,19.0,15.0,6.0,7.0,4.0,0.0,1.0,629.11,0.0,0.0,0.0,0.0,False,7.16,873181975ffffff,活动网格 873181975ffffff
8731aacb4ffffff,1.0,4.7846,30.2,0.0,0.0,0.0,0.0,4.0,5,2,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aacb4ffffff,Beijing,0.0871576384662203,0.3056,0.0233,1.4,5.0,5.0,0.665,30.0,22.0,6.0,5.0,5.0,1.0,0.0,489.49,0.0654,0.0294,0.0229,0.53,False,6.63,8731aacb4ffffff,活动网格 8731aacb4ffffff
8731aa846ffffff,1.0,8.4863,41.0,0.0,0.0,0.0,0.0,4.0,5,3,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aa846ffffff,Beijing,0.0871576384662203,0.3889,0.09,1.4,7.0,3.0,0.745,30.0,18.0,7.0,7.0,5.0,0.0,2.0,403.45,0.3739,0.1682,0.1309,3.03,False,4.13,8731aa846ffffff,活动网格 8731aa846ffffff
873181830ffffff,1.0,23.1498,39.3,0.0,0.0,0.0,0.0,4.0,5,5,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 873181830ffffff,Beijing,0.0871576384662203,0.5556,0.47,1.72,10.0,3.0,0.906,30.0,23.0,9.0,10.0,1.0,0.0,0.0,317.87,1.0,0.45,0.35,8.1,False,0.0,873181830ffffff,活动网格 873181830ffffff
8731aa688ffffff,1.0,6.9281,16.77,0.0,0.0,0.0,0.0,4.0,5,5,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aa688ffffff,Beijing,0.0871576384662203,0.1667,0.0233,1.48,3.0,2.0,0.509,24.0,16.0,5.0,3.0,4.0,0.0,0.0,647.47,0.244,0.1098,0.0854,1.98,False,5.18,8731aa688ffffff,活动网格 8731aa688ffffff
8731aa682ffffff,1.0,6.5886,18.9,0.0,0.0,0.0,1.0,4.0,5,5,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aa682ffffff,Beijing,0.0871576384662203,0.5556,0.5133,1.8,10.0,6.0,0.878,30.0,27.0,8.0,10.0,0.0,0.0,0.0,419.09,0.2157,0.0971,0.0755,1.75,False,5.41,8731aa682ffffff,活动网格 8731aa682ffffff
8731aa053ffffff,1.0,10.769,28.08,0.0,0.0,0.0,0.0,4.0,5,4,1,1.0,1.0,5.0,0.6,0.119047619047619,1.0,7.16,0,return_destination,h3,活动网格 8731aa053ffffff,Beijing,0.0871576384662203,0.0,0.0,1.48,0.0,6.0,0.669,30.0,23.0,5.0,0.0,4.0,0.0,0.0,619.67,0.5641,0.2538,0.1974,4.57,False,2.59,8731aa053ffffff,活动网格 8731aa053ffffff
8731aa68effffff,2.0,24.00335,55.0,0.0,0.0,0.0,0.0,10.0,8,4,3,1.5714285714285714,1.0,12.0,0.6666666666666666,0.1904761904761904,0.7777777777777779,7.15,0,return_destination,h3,活动网格 8731aa68effffff,Beijing,0.0870359099208764,0.2778,0.1333,1.64,5.0,3.0,0.711,30.0,17.0,7.0,5.0,2.0,0.0,0.0,724.55,1.0,0.45,0.35,8.1,False,0.0,8731aa68effffff,活动网格 8731aa68effffff
873181b8cffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,4,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 873181b8cffffff,Beijing,0.0869141813755325,0.1111,0.0233,1.8,2.0,1.0,0.3,9.0,6.0,4.0,2.0,0.0,0.0,1.0,605.63,0.0,0.0,0.0,0.0,False,7.14,873181b8cffffff,活动网格 873181b8cffffff
8731aa78affffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 8731aa78affffff,Beijing,0.0869141813755325,0.0,0.0,1.64,0.0,0.0,0.204,7.0,4.0,3.0,0.0,2.0,0.0,1.0,1830.23,0.0,0.0,0.0,0.0,False,7.14,8731aa78affffff,活动网格 8731aa78affffff
8731aa00dffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,4,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 8731aa00dffffff,Beijing,0.0869141813755325,0.0556,0.0233,1.8,1.0,0.0,0.309,13.0,7.0,4.0,1.0,0.0,0.0,0.0,702.89,0.0,0.0,0.0,0.0,False,7.14,8731aa00dffffff,活动网格 8731aa00dffffff
8731aa628ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 8731aa628ffffff,Beijing,0.0869141813755325,0.4444,0.0667,1.72,8.0,5.0,0.778,20.0,16.0,8.0,8.0,1.0,0.0,0.0,696.42,0.0,0.0,0.0,0.0,False,7.14,8731aa628ffffff,活动网格 8731aa628ffffff
8731aa66effffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,4,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 8731aa66effffff,Beijing,0.0869141813755325,0.1111,0.09,1.72,2.0,2.0,0.426,19.0,13.0,5.0,2.0,1.0,0.0,0.0,780.16,0.0,0.0,0.0,0.0,False,7.14,8731aa66effffff,活动网格 8731aa66effffff
873181b76ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 873181b76ffffff,Beijing,0.0869141813755325,0.2222,0.1367,1.24,4.0,1.0,0.642,24.0,18.0,6.0,4.0,7.0,0.0,0.0,618.08,0.0,0.0,0.0,0.0,False,7.14,873181b76ffffff,活动网格 873181b76ffffff
8731aa6f0ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,4,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 8731aa6f0ffffff,Beijing,0.0869141813755325,0.0556,0.0,1.56,1.0,1.0,0.35,11.0,9.0,4.0,1.0,3.0,0.0,1.0,336.42,0.0,0.0,0.0,0.0,False,7.14,8731aa6f0ffffff,活动网格 8731aa6f0ffffff
873185ad9ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 873185ad9ffffff,Beijing,0.0869141813755325,0.2222,0.0233,1.4,4.0,7.0,0.718,24.0,20.0,6.0,4.0,5.0,0.0,0.0,522.45,0.0,0.0,0.0,0.0,False,7.14,873185ad9ffffff,活动网格 873185ad9ffffff
873181b0cffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5,1,1.0,1.0,5.0,1.0,0.119047619047619,1.0,7.14,0,return_destination,h3,活动网格 873181b0cffffff,Beijing,0.0869141813755325,0.3889,0.0,1.16,7.0,7.0,0.636,29.0,27.0,5.0,7.0,8.0,0.0,0.0,552.77,0.0,0.0,0.0,0.0,False,7.14,873181b0cffffff,活动网格 873181b0cffffff
8731ae79bffffff,5.0,12.34988,32.808,0.0,0.0,0.2,0.0,6.0,8,4,3,1.375,0.0,11.0,0.0909090909090909,0.1904761904761904,0.4210526315789473,7.12,1,transport_hub_like,h3,活动网格 8731ae79bffffff,Beijing,0.0866707242848447,0.8056,0.5567,1.64,14.0,0.0,0.708,30.0,28.0,6.0,14.0,2.0,1.0,2.0,225.94,0.6958,0.3131,0.2435,5.64,False,1.48,8731ae79bffffff,活动网格 8731ae79bffffff
873185b0affffff,3.0,8.023000000000001,44.35666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,3,2,1,1.0,0.0,3.0,-1.0,0.0714285714285714,0.5,7.1,1,transport_hub_like,h3,活动网格 873185b0affffff,Beijing,0.086427267194157,0.3889,0.0,1.56,7.0,4.0,0.436,16.0,13.0,4.0,7.0,3.0,0.0,0.0,204.95,0.3353,0.1509,0.1173,2.72,False,4.38,873185b0affffff,活动网格 873185b0affffff
873181129ffffff,3.0,53.79453333333333,45.19,0.0,0.0,0.3333333333333333,0.0,0.0,3,2,1,1.0,0.0,3.0,-1.0,0.0714285714285714,0.5,7.1,1,transport_hub_like,h3,活动网格 873181129ffffff,Beijing,0.086427267194157,0.6111,0.14,1.8,11.0,6.0,0.599,19.0,16.0,6.0,11.0,0.0,0.0,0.0,789.74,1.0,0.45,0.35,8.1,False,0.0,873181129ffffff,活动网格 873181129ffffff
8731abd89ffffff,3.0,19.162966666666662,53.32666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3,2,1,1.0,0.0,3.0,-1.0,0.0714285714285714,0.5,7.1,1,transport_hub_like,h3,活动网格 8731abd89ffffff,Beijing,0.086427267194157,0.0,0.0,1.64,0.0,0.0,0.142,28.0,5.0,2.0,0.0,2.0,0.0,0.0,577.92,1.0,0.45,0.35,8.1,False,0.0,8731abd89ffffff,活动网格 8731abd89ffffff
8731aaaabffffff,6.0,10.204233333333333,29.646666666666665,0.0,0.0,0.0,0.3333333333333333,7.0,9,5,3,1.8,1.0,13.0,0.0769230769230769,0.2142857142857142,0.7142857142857143,7.09,0,return_destination,h3,活动网格 8731aaaabffffff,Beijing,0.0863055386488131,0.3056,0.1167,1.72,5.0,2.0,0.717,30.0,27.0,7.0,5.0,1.0,1.0,1.0,533.63,0.517,0.2327,0.181,4.19,False,2.9,8731aaaabffffff,活动网格 8731aaaabffffff
8731aaa96ffffff,3.0,5.8024,24.05666666666667,0.0,0.0,0.0,0.3333333333333333,4.0,6,3,2,1.2,1.0,7.0,0.1428571428571428,0.1428571428571428,0.9090909090909092,7.07,0,return_destination,h3,活动网格 8731aaa96ffffff,Beijing,0.0860620815581253,0.0,0.0,1.32,0.0,0.0,0.27,17.0,10.0,3.0,0.0,6.0,0.0,0.0,743.92,0.1502,0.0676,0.0526,1.22,False,5.85,8731aaa96ffffff,活动网格 8731aaa96ffffff
8731aa681ffffff,2.0,12.1037,20.125,0.0,0.0,0.0,0.0,5.0,6,3,2,1.2,1.0,7.0,0.4285714285714285,0.1428571428571428,0.9090909090909092,7.06,0,return_destination,h3,活动网格 8731aa681ffffff,Beijing,0.0859403530127814,0.6111,0.0933,1.48,11.0,7.0,0.712,30.0,23.0,6.0,11.0,4.0,0.0,0.0,690.22,0.6753,0.3039,0.2364,5.47,False,1.59,8731aa681ffffff,活动网格 8731aa681ffffff
8731aac84ffffff,2.0,3.2044,39.275,0.0,0.0,0.0,0.0,5.0,6,4,2,1.2,1.0,7.0,0.4285714285714285,0.1428571428571428,0.9090909090909092,7.06,0,return_destination,h3,活动网格 8731aac84ffffff,Beijing,0.0859403530127814,0.0556,0.0,1.4,1.0,4.0,0.711,30.0,27.0,6.0,1.0,5.0,0.0,0.0,498.94,0.0,0.0,0.0,0.0,False,7.06,8731aac84ffffff,活动网格 8731aac84ffffff
87318191bffffff,4.0,7.248175,37.6475,0.0,0.0,0.0,0.0,5.0,7,5,2,1.4,1.0,9.0,0.1111111111111111,0.1666666666666666,0.8333333333333334,6.92,0,return_destination,h3,活动网格 87318191bffffff,Beijing,0.0842361533779671,0.6667,0.27,1.32,12.0,10.0,0.95,30.0,30.0,10.0,12.0,6.0,0.0,0.0,375.28,0.2707,0.1218,0.0947,2.19,False,4.73,87318191bffffff,活动网格 87318191bffffff
8731aa31dffffff,2.0,12.01395,44.8,0.0,0.0,0.0,0.0,5.0,6,5,2,1.25,1.0,7.0,0.4285714285714285,0.1428571428571428,0.8888888888888888,6.87,0,return_destination,h3,活动网格 8731aa31dffffff,Beijing,0.0836275106512477,0.1111,0.0,1.4,2.0,2.0,0.351,21.0,10.0,4.0,2.0,5.0,0.0,0.0,858.63,0.6678,0.3005,0.2337,5.41,False,1.46,8731aa31dffffff,活动网格 8731aa31dffffff
8731aa746ffffff,4.0,17.9613,52.6675,0.0,0.0,0.0,0.25,0.0,4,3,1,1.0,1.0,4.0,-1.0,0.0952380952380952,1.0,6.75,1,transport_hub_like,h3,活动网格 8731aa746ffffff,Beijing,0.0821667681071211,0.3889,0.2033,1.72,7.0,3.0,0.906,30.0,26.0,9.0,7.0,1.0,0.0,0.0,382.73,1.0,0.45,0.35,8.1,False,0.0,8731aa746ffffff,活动网格 8731aa746ffffff
873181833ffffff,3.0,14.763433333333332,37.04666666666667,0.0,0.0,0.0,0.6666666666666666,1.0,4,3,1,1.0,1.0,4.0,-0.5,0.0952380952380952,1.0,6.73,1,transport_hub_like,h3,活动网格 873181833ffffff,Beijing,0.0819233110164333,0.1111,0.0,1.48,2.0,2.0,0.723,30.0,24.0,6.0,2.0,4.0,0.0,0.0,692.68,0.897,0.4036,0.3139,7.27,False,0.0,873181833ffffff,活动网格 873181833ffffff
8731aac4affffff,2.0,5.9732,12.58,0.0,0.0,0.0,0.5,2.0,4,4,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 8731aac4affffff,Beijing,0.0818015824710894,0.1667,0.0467,1.48,3.0,1.0,0.52,19.0,14.0,5.0,3.0,4.0,0.0,0.0,550.37,0.1644,0.074,0.0576,1.33,False,5.39,8731aac4affffff,活动网格 8731aac4affffff
8731aa62effffff,2.0,12.28115,50.010000000000005,0.0,0.0,0.0,0.0,2.0,4,3,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 8731aa62effffff,Beijing,0.0818015824710894,0.1111,0.0,1.8,2.0,1.0,0.333,13.0,9.0,4.0,2.0,0.0,0.0,0.0,779.1,0.6901,0.3105,0.2415,5.59,False,1.13,8731aa62effffff,活动网格 8731aa62effffff
8731aacebffffff,2.0,12.8493,41.96,0.0,0.0,0.0,0.5,2.0,4,3,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 8731aacebffffff,Beijing,0.0818015824710894,0.4167,0.0,1.64,7.0,2.0,0.561,30.0,14.0,6.0,7.0,2.0,1.0,1.0,480.44,0.7374,0.3318,0.2581,5.97,False,0.75,8731aacebffffff,活动网格 8731aacebffffff
8731aa0c3ffffff,2.0,3.51925,13.825,0.0,0.0,0.0,0.5,2.0,4,3,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 8731aa0c3ffffff,Beijing,0.0818015824710894,0.7222,0.6233,1.64,13.0,6.0,0.866,30.0,29.0,8.0,13.0,2.0,0.0,1.0,146.86,0.0,0.0,0.0,0.0,False,6.72,8731aa0c3ffffff,活动网格 8731aa0c3ffffff
8731aa656ffffff,2.0,3.77975,37.49,0.0,0.0,0.0,0.5,2.0,4,2,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 8731aa656ffffff,Beijing,0.0818015824710894,0.2222,0.0667,1.8,4.0,3.0,0.64,19.0,14.0,7.0,4.0,0.0,0.0,0.0,568.82,0.0,0.0,0.0,0.0,False,6.72,8731aa656ffffff,活动网格 8731aa656ffffff
873181836ffffff,2.0,12.0601,57.51,0.0,0.0,0.0,0.0,2.0,4,4,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 873181836ffffff,Beijing,0.0818015824710894,0.0556,0.0233,1.64,1.0,1.0,0.204,8.0,4.0,3.0,1.0,2.0,0.0,0.0,893.25,0.6717,0.3023,0.2351,5.44,False,1.28,873181836ffffff,活动网格 873181836ffffff
87318184affffff,2.0,12.36855,30.64,0.0,0.0,0.0,0.0,2.0,4,3,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 87318184affffff,Beijing,0.0818015824710894,0.5,0.18,1.32,9.0,7.0,0.883,30.0,27.0,8.0,9.0,6.0,0.0,0.0,496.09,0.6974,0.3138,0.2441,5.65,False,1.07,87318184affffff,活动网格 87318184affffff
8731aa8cbffffff,2.0,7.56265,31.03,0.0,0.0,0.0,0.0,2.0,4,3,1,1.0,1.0,4.0,0.0,0.0952380952380952,1.0,6.72,0,return_destination,h3,活动网格 8731aa8cbffffff,Beijing,0.0818015824710894,0.3889,0.07,1.48,7.0,3.0,0.719,30.0,26.0,6.0,7.0,4.0,0.0,0.0,411.0,0.2969,0.1336,0.1039,2.4,False,4.32,8731aa8cbffffff,活动网格 8731aa8cbffffff
8731a84eaffffff,3.0,4.3738,17.846666666666668,0.0,0.0,0.3333333333333333,0.0,1.0,3,3,2,1.3333333333333333,0.0,4.0,-0.5,0.0714285714285714,0.4285714285714286,6.71,1,transport_hub_like,h3,活动网格 8731a84eaffffff,Beijing,0.0816798539257455,0.1667,0.09,1.72,3.0,1.0,0.419,10.0,6.0,6.0,3.0,1.0,0.0,0.0,669.46,0.0312,0.014,0.0109,0.25,False,6.46,8731a84eaffffff,活动网格 8731a84eaffffff
8731aacb3ffffff,1.0,4.5367,37.33,0.0,0.0,0.0,0.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 8731aacb3ffffff,Beijing,0.0815581253804017,0.5,0.0233,1.64,9.0,8.0,0.671,30.0,27.0,6.0,9.0,2.0,0.0,1.0,476.88,0.0447,0.0201,0.0157,0.36,False,6.34,8731aacb3ffffff,活动网格 8731aacb3ffffff
8731aa49dffffff,1.0,24.3893,54.02,0.0,0.0,0.0,0.0,3.0,4,4,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 8731aa49dffffff,Beijing,0.0815581253804017,0.1111,0.0,1.72,2.0,2.0,0.49,13.0,10.0,6.0,2.0,1.0,0.0,0.0,728.81,1.0,0.45,0.35,8.1,False,0.0,8731aa49dffffff,活动网格 8731aa49dffffff
8731aa189ffffff,1.0,4.8081,12.1,0.0,0.0,0.0,1.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 8731aa189ffffff,Beijing,0.0815581253804017,0.0556,0.0233,1.64,1.0,3.0,0.822,30.0,25.0,7.0,1.0,2.0,0.0,0.0,641.68,0.0673,0.0303,0.0236,0.55,False,6.15,8731aa189ffffff,活动网格 8731aa189ffffff
873181908ffffff,1.0,12.9378,37.77,0.0,0.0,0.0,0.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 873181908ffffff,Beijing,0.0815581253804017,0.0833,0.0667,1.48,1.0,0.0,0.571,26.0,23.0,5.0,1.0,4.0,1.0,0.0,661.03,0.7448,0.3352,0.2607,6.03,False,0.67,873181908ffffff,活动网格 873181908ffffff
8731aad99ffffff,1.0,10.5723,39.98,0.0,0.0,0.0,0.0,3.0,4,4,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 8731aad99ffffff,Beijing,0.0815581253804017,0.3056,0.2,1.48,5.0,5.0,0.9,30.0,28.0,8.0,5.0,4.0,1.0,1.0,449.72,0.5477,0.2465,0.1917,4.44,False,2.26,8731aad99ffffff,活动网格 8731aad99ffffff
8731aa310ffffff,1.0,46.2047,40.22,0.0,0.0,0.0,1.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,1,transport_hub_like,h3,活动网格 8731aa310ffffff,Beijing,0.0815581253804017,0.1111,0.0233,1.56,2.0,0.0,0.653,24.0,15.0,7.0,2.0,3.0,0.0,0.0,589.71,1.0,0.45,0.35,8.1,False,0.0,8731aa310ffffff,活动网格 8731aa310ffffff
873181950ffffff,1.0,9.9386,33.27,0.0,0.0,0.0,0.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 873181950ffffff,Beijing,0.0815581253804017,0.2778,0.2233,1.56,5.0,1.0,0.862,30.0,28.0,9.0,5.0,3.0,0.0,1.0,333.94,0.4949,0.2227,0.1732,4.01,False,2.69,873181950ffffff,活动网格 873181950ffffff
8731aa052ffffff,1.0,3.6166,23.87,0.0,0.0,0.0,0.0,3.0,4,3,1,1.0,1.0,4.0,0.5,0.0952380952380952,1.0,6.7,0,return_destination,h3,活动网格 8731aa052ffffff,Beijing,0.0815581253804017,0.2778,0.0233,1.48,5.0,4.0,0.874,30.0,22.0,8.0,5.0,4.0,0.0,1.0,505.07,0.0,0.0,0.0,0.0,False,6.7,8731aa052ffffff,活动网格 8731aa052ffffff
8731852ebffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 8731852ebffffff,Beijing,0.0814363968350578,0.25,0.0,1.56,4.0,4.0,0.51,22.0,13.0,5.0,4.0,3.0,1.0,0.0,756.68,0.0,0.0,0.0,0.0,False,6.69,8731852ebffffff,活动网格 8731852ebffffff
8731818a2ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,3,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 8731818a2ffffff,Beijing,0.0814363968350578,0.0556,0.0667,1.72,1.0,0.0,0.444,30.0,12.0,5.0,1.0,1.0,0.0,0.0,815.83,0.0,0.0,0.0,0.0,False,6.69,8731818a2ffffff,活动网格 8731818a2ffffff
87318182bffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,2,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 87318182bffffff,Beijing,0.0814363968350578,0.25,0.1133,1.16,4.0,1.0,0.726,28.0,19.0,7.0,4.0,8.0,1.0,0.0,739.22,0.0,0.0,0.0,0.0,False,6.69,87318182bffffff,活动网格 87318182bffffff
8731aa315ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 8731aa315ffffff,Beijing,0.0814363968350578,0.3333,0.0467,1.48,6.0,4.0,0.687,23.0,18.0,6.0,6.0,4.0,0.0,0.0,638.97,0.0,0.0,0.0,0.0,False,6.69,8731aa315ffffff,活动网格 8731aa315ffffff
87318520cffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 87318520cffffff,Beijing,0.0814363968350578,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,False,6.69,87318520cffffff,活动网格 87318520cffffff
873181a36ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,3,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 873181a36ffffff,Beijing,0.0814363968350578,0.1667,0.0667,1.64,3.0,3.0,0.554,21.0,15.0,6.0,3.0,2.0,0.0,0.0,774.64,0.0,0.0,0.0,0.0,False,6.69,873181a36ffffff,活动网格 873181a36ffffff
873181a64ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,4,1,1.0,1.0,4.0,1.0,0.0952380952380952,1.0,6.69,0,return_destination,h3,活动网格 873181a64ffffff,Beijing,0.0814363968350578,0.2778,0.18,1.72,5.0,1.0,0.428,16.0,10.0,5.0,5.0,1.0,0.0,0.0,398.32,0.0,0.0,0.0,0.0,False,6.69,873181a64ffffff,活动网格 873181a64ffffff
