spatial_unit,night_date,hour,day_of_week,is_weekend,pickup_count,dropoff_count,activity_count
8731aa4a2ffffff,2008-02-07,21,3,False,1,0,1
8731aa4a8ffffff,2008-02-07,21,3,False,1,0,1
8731aa4a9ffffff,2008-02-07,21,3,False,3,0,3
8731aa4acffffff,2008-02-07,21,3,False,2,0,2
8731aa4adffffff,2008-02-07,21,3,False,1,0,1
8731aa4b0ffffff,2008-02-07,21,3,False,1,0,1
8731aa4b2ffffff,2008-02-07,21,3,False,0,1,1
8731aa4b3ffffff,2008-02-07,21,3,False,0,1,1
8731aa4b4ffffff,2008-02-07,21,3,False,0,2,2
8731aa4b5ffffff,2008-02-07,21,3,False,1,0,1
8731aa4b6ffffff,2008-02-07,21,3,False,2,1,3
8731aa4c1ffffff,2008-02-07,21,3,False,0,3,3
8731aa4c5ffffff,2008-02-07,21,3,False,1,1,2
8731aa4c6ffffff,2008-02-07,21,3,False,1,4,5
8731aa4cbffffff,2008-02-07,21,3,False,1,1,2
8731aa4ccffffff,2008-02-07,21,3,False,2,0,2
8731aa4cdffffff,2008-02-07,21,3,False,0,1,1
8731aa4d0ffffff,2008-02-07,21,3,False,3,5,8
8731aa4d1ffffff,2008-02-07,21,3,False,2,0,2
8731aa4d2ffffff,2008-02-07,21,3,False,1,0,1
8731aa4d4ffffff,2008-02-07,21,3,False,6,7,13
8731aa4d5ffffff,2008-02-07,21,3,False,0,1,1
8731aa4d6ffffff,2008-02-07,21,3,False,4,5,9
8731aa4ddffffff,2008-02-07,21,3,False,1,0,1
8731aa4deffffff,2008-02-07,21,3,False,0,1,1
8731aa4e0ffffff,2008-02-07,21,3,False,8,6,14
8731aa4e1ffffff,2008-02-07,21,3,False,8,8,16
8731aa4e2ffffff,2008-02-07,21,3,False,0,1,1
8731aa4e3ffffff,2008-02-07,21,3,False,2,1,3
8731aa4e4ffffff,2008-02-07,21,3,False,7,2,9
8731aa4e5ffffff,2008-02-07,21,3,False,1,1,2
8731aa4e6ffffff,2008-02-07,21,3,False,1,3,4
8731aa4e8ffffff,2008-02-07,21,3,False,0,1,1
8731aa4e9ffffff,2008-02-07,21,3,False,1,1,2
8731aa4eaffffff,2008-02-07,21,3,False,2,3,5
8731aa4ebffffff,2008-02-07,21,3,False,2,1,3
8731aa4ecffffff,2008-02-07,21,3,False,6,5,11
8731aa4edffffff,2008-02-07,21,3,False,2,2,4
8731aa4eeffffff,2008-02-07,21,3,False,3,2,5
8731aa4f1ffffff,2008-02-07,21,3,False,1,2,3
8731aa4f2ffffff,2008-02-07,21,3,False,1,3,4
8731aa4f3ffffff,2008-02-07,21,3,False,0,2,2
8731aa4f4ffffff,2008-02-07,21,3,False,4,3,7
8731aa4f5ffffff,2008-02-07,21,3,False,1,0,1
8731aa500ffffff,2008-02-07,21,3,False,6,3,9
8731aa501ffffff,2008-02-07,21,3,False,1,5,6
8731aa502ffffff,2008-02-07,21,3,False,4,1,5
8731aa503ffffff,2008-02-07,21,3,False,6,8,14
8731aa504ffffff,2008-02-07,21,3,False,3,5,8
8731aa505ffffff,2008-02-07,21,3,False,1,0,1
8731aa508ffffff,2008-02-07,21,3,False,10,8,18
8731aa509ffffff,2008-02-07,21,3,False,18,17,35
8731aa50affffff,2008-02-07,21,3,False,20,16,36
8731aa50bffffff,2008-02-07,21,3,False,12,24,36
8731aa50cffffff,2008-02-07,21,3,False,19,10,29
8731aa50dffffff,2008-02-07,21,3,False,11,9,20
8731aa50effffff,2008-02-07,21,3,False,10,10,20
8731aa510ffffff,2008-02-07,21,3,False,1,0,1
8731aa513ffffff,2008-02-07,21,3,False,0,2,2
8731aa514ffffff,2008-02-07,21,3,False,1,1,2
8731aa515ffffff,2008-02-07,21,3,False,3,0,3
8731aa516ffffff,2008-02-07,21,3,False,1,0,1
8731aa518ffffff,2008-02-07,21,3,False,12,6,18
8731aa519ffffff,2008-02-07,21,3,False,22,14,36
8731aa51affffff,2008-02-07,21,3,False,11,14,25
8731aa51bffffff,2008-02-07,21,3,False,21,21,42
8731aa51cffffff,2008-02-07,21,3,False,9,4,13
8731aa51dffffff,2008-02-07,21,3,False,13,20,33
8731aa51effffff,2008-02-07,21,3,False,2,6,8
8731aa522ffffff,2008-02-07,21,3,False,4,3,7
8731aa523ffffff,2008-02-07,21,3,False,2,4,6
8731aa525ffffff,2008-02-07,21,3,False,1,0,1
8731aa526ffffff,2008-02-07,21,3,False,2,1,3
8731aa528ffffff,2008-02-07,21,3,False,3,10,13
8731aa529ffffff,2008-02-07,21,3,False,4,12,16
8731aa52affffff,2008-02-07,21,3,False,1,1,2
8731aa52bffffff,2008-02-07,21,3,False,9,8,17
8731aa52cffffff,2008-02-07,21,3,False,1,1,2
8731aa52dffffff,2008-02-07,21,3,False,2,3,5
8731aa52effffff,2008-02-07,21,3,False,3,2,5
8731aa531ffffff,2008-02-07,21,3,False,0,1,1
8731aa532ffffff,2008-02-07,21,3,False,1,0,1
8731aa533ffffff,2008-02-07,21,3,False,0,1,1
8731aa540ffffff,2008-02-07,21,3,False,3,3,6
8731aa541ffffff,2008-02-07,21,3,False,20,27,47
8731aa542ffffff,2008-02-07,21,3,False,20,13,33
8731aa543ffffff,2008-02-07,21,3,False,7,9,16
8731aa544ffffff,2008-02-07,21,3,False,1,4,5
8731aa545ffffff,2008-02-07,21,3,False,7,10,17
8731aa546ffffff,2008-02-07,21,3,False,17,17,34
8731aa548ffffff,2008-02-07,21,3,False,10,5,15
8731aa549ffffff,2008-02-07,21,3,False,1,1,2
8731aa54affffff,2008-02-07,21,3,False,14,10,24
8731aa54bffffff,2008-02-07,21,3,False,8,5,13
8731aa54cffffff,2008-02-07,21,3,False,12,11,23
8731aa54dffffff,2008-02-07,21,3,False,2,0,2
8731aa54effffff,2008-02-07,21,3,False,15,20,35
8731aa550ffffff,2008-02-07,21,3,False,13,17,30
8731aa551ffffff,2008-02-07,21,3,False,33,29,62
8731aa552ffffff,2008-02-07,21,3,False,28,19,47
8731aa553ffffff,2008-02-07,21,3,False,31,17,48
8731aa554ffffff,2008-02-07,21,3,False,28,15,43
8731aa555ffffff,2008-02-07,21,3,False,10,13,23
8731aa556ffffff,2008-02-07,21,3,False,18,18,36
8731aa558ffffff,2008-02-07,21,3,False,28,29,57
8731aa559ffffff,2008-02-07,21,3,False,25,12,37
8731aa55affffff,2008-02-07,21,3,False,39,34,73
8731aa55bffffff,2008-02-07,21,3,False,32,34,66
8731aa55cffffff,2008-02-07,21,3,False,25,27,52
8731aa55dffffff,2008-02-07,21,3,False,28,28,56
8731aa55effffff,2008-02-07,21,3,False,45,39,84
8731aa560ffffff,2008-02-07,21,3,False,1,0,1
8731aa561ffffff,2008-02-07,21,3,False,0,1,1
8731aa562ffffff,2008-02-07,21,3,False,3,3,6
8731aa563ffffff,2008-02-07,21,3,False,1,1,2
8731aa564ffffff,2008-02-07,21,3,False,0,1,1
8731aa565ffffff,2008-02-07,21,3,False,0,1,1
8731aa566ffffff,2008-02-07,21,3,False,4,4,8
8731aa568ffffff,2008-02-07,21,3,False,2,3,5
8731aa569ffffff,2008-02-07,21,3,False,2,2,4
8731aa56affffff,2008-02-07,21,3,False,5,4,9
8731aa56bffffff,2008-02-07,21,3,False,7,13,20
8731aa56cffffff,2008-02-07,21,3,False,0,1,1
8731aa56dffffff,2008-02-07,21,3,False,1,0,1
8731aa56effffff,2008-02-07,21,3,False,3,2,5
8731aa570ffffff,2008-02-07,21,3,False,3,1,4
8731aa571ffffff,2008-02-07,21,3,False,5,9,14
8731aa572ffffff,2008-02-07,21,3,False,11,12,23
8731aa573ffffff,2008-02-07,21,3,False,9,12,21
8731aa575ffffff,2008-02-07,21,3,False,3,2,5
8731aa576ffffff,2008-02-07,21,3,False,7,12,19
8731aa582ffffff,2008-02-07,21,3,False,0,1,1
8731aa585ffffff,2008-02-07,21,3,False,1,0,1
8731aa586ffffff,2008-02-07,21,3,False,0,1,1
8731aa588ffffff,2008-02-07,21,3,False,4,3,7
8731aa589ffffff,2008-02-07,21,3,False,8,7,15
8731aa58bffffff,2008-02-07,21,3,False,2,1,3
8731aa58cffffff,2008-02-07,21,3,False,2,0,2
8731aa58dffffff,2008-02-07,21,3,False,1,0,1
8731aa58effffff,2008-02-07,21,3,False,0,1,1
8731aa595ffffff,2008-02-07,21,3,False,1,1,2
8731aa596ffffff,2008-02-07,21,3,False,2,0,2
8731aa598ffffff,2008-02-07,21,3,False,4,0,4
8731aa599ffffff,2008-02-07,21,3,False,4,1,5
8731aa59affffff,2008-02-07,21,3,False,3,1,4
8731aa59bffffff,2008-02-07,21,3,False,3,4,7
8731aa59cffffff,2008-02-07,21,3,False,0,1,1
8731aa59dffffff,2008-02-07,21,3,False,1,5,6
8731aa59effffff,2008-02-07,21,3,False,1,0,1
8731aa5a0ffffff,2008-02-07,21,3,False,5,5,10
8731aa5a1ffffff,2008-02-07,21,3,False,3,2,5
8731aa5a2ffffff,2008-02-07,21,3,False,1,0,1
8731aa5a3ffffff,2008-02-07,21,3,False,1,2,3
8731aa5a5ffffff,2008-02-07,21,3,False,2,1,3
8731aa5a6ffffff,2008-02-07,21,3,False,3,4,7
8731aa5a8ffffff,2008-02-07,21,3,False,4,6,10
8731aa5a9ffffff,2008-02-07,21,3,False,7,11,18
8731aa5aaffffff,2008-02-07,21,3,False,6,7,13
8731aa5abffffff,2008-02-07,21,3,False,6,4,10
8731aa5acffffff,2008-02-07,21,3,False,3,4,7
8731aa5adffffff,2008-02-07,21,3,False,5,4,9
8731aa5aeffffff,2008-02-07,21,3,False,9,5,14
8731aa5b0ffffff,2008-02-07,21,3,False,1,0,1
8731aa5b6ffffff,2008-02-07,21,3,False,0,2,2
8731aa614ffffff,2008-02-07,21,3,False,1,0,1
8731aa620ffffff,2008-02-07,21,3,False,0,1,1
8731aa622ffffff,2008-02-07,21,3,False,0,1,1
8731aa626ffffff,2008-02-07,21,3,False,2,0,2
8731aa628ffffff,2008-02-07,21,3,False,0,1,1
8731aa62bffffff,2008-02-07,21,3,False,1,0,1
8731aa630ffffff,2008-02-07,21,3,False,0,2,2
8731aa631ffffff,2008-02-07,21,3,False,1,0,1
8731aa642ffffff,2008-02-07,21,3,False,0,1,1
8731aa658ffffff,2008-02-07,21,3,False,0,1,1
8731aa65dffffff,2008-02-07,21,3,False,0,1,1
8731aa661ffffff,2008-02-07,21,3,False,1,0,1
8731aa664ffffff,2008-02-07,21,3,False,0,1,1
8731aa665ffffff,2008-02-07,21,3,False,0,1,1
8731aa670ffffff,2008-02-07,21,3,False,0,1,1
8731aa672ffffff,2008-02-07,21,3,False,0,1,1
8731aa675ffffff,2008-02-07,21,3,False,1,0,1
8731aa685ffffff,2008-02-07,21,3,False,0,1,1
8731aa686ffffff,2008-02-07,21,3,False,1,2,3
8731aa689ffffff,2008-02-07,21,3,False,0,1,1
8731aa68dffffff,2008-02-07,21,3,False,1,0,1
8731aa68effffff,2008-02-07,21,3,False,1,1,2
8731aa6a2ffffff,2008-02-07,21,3,False,0,3,3
8731aa6a3ffffff,2008-02-07,21,3,False,1,1,2
8731aa6a6ffffff,2008-02-07,21,3,False,1,0,1
8731aa6abffffff,2008-02-07,21,3,False,1,0,1
8731aa6b0ffffff,2008-02-07,21,3,False,1,0,1
8731aa6b5ffffff,2008-02-07,21,3,False,0,1,1
8731aa6b6ffffff,2008-02-07,21,3,False,1,0,1
8731aa6d6ffffff,2008-02-07,21,3,False,0,1,1
8731aa6edffffff,2008-02-07,21,3,False,0,1,1
8731aa6f2ffffff,2008-02-07,21,3,False,1,1,2
8731aa700ffffff,2008-02-07,21,3,False,0,1,1
8731aa701ffffff,2008-02-07,21,3,False,3,0,3
8731aa702ffffff,2008-02-07,21,3,False,1,1,2
8731aa703ffffff,2008-02-07,21,3,False,1,1,2
8731aa704ffffff,2008-02-07,21,3,False,4,2,6
8731aa705ffffff,2008-02-07,21,3,False,3,3,6
8731aa706ffffff,2008-02-07,21,3,False,1,1,2
8731aa708ffffff,2008-02-07,21,3,False,0,3,3
8731aa70bffffff,2008-02-07,21,3,False,1,0,1
8731aa70cffffff,2008-02-07,21,3,False,2,1,3
8731aa70dffffff,2008-02-07,21,3,False,1,0,1
8731aa70effffff,2008-02-07,21,3,False,0,1,1
8731aa710ffffff,2008-02-07,21,3,False,0,1,1
8731aa713ffffff,2008-02-07,21,3,False,0,2,2
8731aa716ffffff,2008-02-07,21,3,False,1,1,2
8731aa718ffffff,2008-02-07,21,3,False,1,0,1
8731aa71cffffff,2008-02-07,21,3,False,1,0,1
8731aa720ffffff,2008-02-07,21,3,False,2,2,4
8731aa721ffffff,2008-02-07,21,3,False,1,2,3
8731aa722ffffff,2008-02-07,21,3,False,7,3,10
8731aa723ffffff,2008-02-07,21,3,False,4,3,7
8731aa725ffffff,2008-02-07,21,3,False,1,0,1
8731aa726ffffff,2008-02-07,21,3,False,2,0,2
8731aa728ffffff,2008-02-07,21,3,False,0,2,2
8731aa729ffffff,2008-02-07,21,3,False,0,2,2
8731aa72bffffff,2008-02-07,21,3,False,1,0,1
8731aa72cffffff,2008-02-07,21,3,False,0,2,2
8731aa72effffff,2008-02-07,21,3,False,0,4,4
8731aa730ffffff,2008-02-07,21,3,False,2,3,5
8731aa731ffffff,2008-02-07,21,3,False,3,3,6
8731aa733ffffff,2008-02-07,21,3,False,0,1,1
8731aa734ffffff,2008-02-07,21,3,False,2,2,4
8731aa735ffffff,2008-02-07,21,3,False,3,4,7
8731aa743ffffff,2008-02-07,21,3,False,0,1,1
8731aa74affffff,2008-02-07,21,3,False,1,0,1
8731aa753ffffff,2008-02-07,21,3,False,1,0,1
8731aa75bffffff,2008-02-07,21,3,False,0,2,2
8731aa764ffffff,2008-02-07,21,3,False,0,1,1
8731aa772ffffff,2008-02-07,21,3,False,0,1,1
8731aa773ffffff,2008-02-07,21,3,False,1,0,1
8731aa774ffffff,2008-02-07,21,3,False,0,1,1
8731aa780ffffff,2008-02-07,21,3,False,1,0,1
8731aa781ffffff,2008-02-07,21,3,False,2,1,3
8731aa783ffffff,2008-02-07,21,3,False,1,2,3
8731aa784ffffff,2008-02-07,21,3,False,1,1,2
8731aa785ffffff,2008-02-07,21,3,False,1,0,1
8731aa786ffffff,2008-02-07,21,3,False,1,3,4
8731aa789ffffff,2008-02-07,21,3,False,1,0,1
8731aa78cffffff,2008-02-07,21,3,False,1,1,2
8731aa78effffff,2008-02-07,21,3,False,0,1,1
8731aa793ffffff,2008-02-07,21,3,False,1,1,2
8731aa794ffffff,2008-02-07,21,3,False,2,3,5
8731aa79bffffff,2008-02-07,21,3,False,0,1,1
8731aa79effffff,2008-02-07,21,3,False,2,3,5
8731aa7a0ffffff,2008-02-07,21,3,False,1,0,1
8731aa7a1ffffff,2008-02-07,21,3,False,0,2,2
8731aa7a3ffffff,2008-02-07,21,3,False,0,1,1
8731aa7a4ffffff,2008-02-07,21,3,False,1,0,1
8731aa7a9ffffff,2008-02-07,21,3,False,1,0,1
8731aa7b0ffffff,2008-02-07,21,3,False,2,2,4
8731aa7b1ffffff,2008-02-07,21,3,False,1,0,1
8731aa7b2ffffff,2008-02-07,21,3,False,2,0,2
8731aa7b4ffffff,2008-02-07,21,3,False,3,0,3
8731aa7b5ffffff,2008-02-07,21,3,False,2,3,5
8731aa80affffff,2008-02-07,21,3,False,1,2,3
8731aa81affffff,2008-02-07,21,3,False,0,1,1
8731aa81bffffff,2008-02-07,21,3,False,1,0,1
8731aa840ffffff,2008-02-07,21,3,False,0,1,1
8731aa844ffffff,2008-02-07,21,3,False,1,0,1
8731aa848ffffff,2008-02-07,21,3,False,1,0,1
8731aa850ffffff,2008-02-07,21,3,False,0,1,1
8731aa852ffffff,2008-02-07,21,3,False,0,1,1
8731aa853ffffff,2008-02-07,21,3,False,1,0,1
8731aa854ffffff,2008-02-07,21,3,False,1,0,1
8731aa85bffffff,2008-02-07,21,3,False,1,2,3
8731aa870ffffff,2008-02-07,21,3,False,1,0,1
8731aa871ffffff,2008-02-07,21,3,False,0,1,1
8731aa882ffffff,2008-02-07,21,3,False,0,1,1
8731aa888ffffff,2008-02-07,21,3,False,2,2,4
8731aa88affffff,2008-02-07,21,3,False,2,1,3
8731aa88effffff,2008-02-07,21,3,False,0,1,1
8731aa894ffffff,2008-02-07,21,3,False,0,1,1
8731aa899ffffff,2008-02-07,21,3,False,1,1,2
8731aa89affffff,2008-02-07,21,3,False,2,1,3
8731aa89bffffff,2008-02-07,21,3,False,1,0,1
8731aa8c1ffffff,2008-02-07,21,3,False,1,0,1
8731aa8c2ffffff,2008-02-07,21,3,False,3,0,3
8731aa8c3ffffff,2008-02-07,21,3,False,1,1,2
8731aa8d2ffffff,2008-02-07,21,3,False,2,0,2
8731aa8d6ffffff,2008-02-07,21,3,False,1,0,1
8731aa8d9ffffff,2008-02-07,21,3,False,4,5,9
8731aa8daffffff,2008-02-07,21,3,False,1,0,1
8731aa8dbffffff,2008-02-07,21,3,False,1,1,2
8731aa8ddffffff,2008-02-07,21,3,False,1,0,1
8731aa8deffffff,2008-02-07,21,3,False,0,1,1
8731aa8e0ffffff,2008-02-07,21,3,False,1,0,1
8731aa8e1ffffff,2008-02-07,21,3,False,0,1,1
8731aa8e2ffffff,2008-02-07,21,3,False,2,0,2
8731aa8e8ffffff,2008-02-07,21,3,False,0,1,1
8731aa8e9ffffff,2008-02-07,21,3,False,1,2,3
8731aa8eaffffff,2008-02-07,21,3,False,0,1,1
8731aa8ebffffff,2008-02-07,21,3,False,0,1,1
8731aa8f5ffffff,2008-02-07,21,3,False,1,1,2
8731aa94affffff,2008-02-07,21,3,False,1,2,3
8731aa958ffffff,2008-02-07,21,3,False,1,0,1
8731aa95bffffff,2008-02-07,21,3,False,0,1,1
8731aa99effffff,2008-02-07,21,3,False,1,0,1
8731aaa0affffff,2008-02-07,21,3,False,1,0,1
8731aaa0bffffff,2008-02-07,21,3,False,1,0,1
8731aaa30ffffff,2008-02-07,21,3,False,1,0,1
8731aaa88ffffff,2008-02-07,21,3,False,1,0,1
8731aaa89ffffff,2008-02-07,21,3,False,1,1,2
8731aaa8affffff,2008-02-07,21,3,False,4,5,9
8731aaa8bffffff,2008-02-07,21,3,False,2,0,2
8731aaa8dffffff,2008-02-07,21,3,False,1,0,1
8731aaa92ffffff,2008-02-07,21,3,False,1,2,3
8731aaa93ffffff,2008-02-07,21,3,False,2,1,3
8731aaa96ffffff,2008-02-07,21,3,False,1,0,1
8731aaa98ffffff,2008-02-07,21,3,False,1,1,2
8731aaa99ffffff,2008-02-07,21,3,False,1,1,2
8731aaa9affffff,2008-02-07,21,3,False,1,1,2
8731aaa9bffffff,2008-02-07,21,3,False,3,0,3
8731aaa9cffffff,2008-02-07,21,3,False,1,1,2
8731aaaa4ffffff,2008-02-07,21,3,False,0,1,1
8731aaaaaffffff,2008-02-07,21,3,False,0,1,1
8731aaaabffffff,2008-02-07,21,3,False,1,0,1
8731aaac3ffffff,2008-02-07,21,3,False,1,1,2
8731aaac9ffffff,2008-02-07,21,3,False,1,2,3
8731aaacaffffff,2008-02-07,21,3,False,4,2,6
8731aaacbffffff,2008-02-07,21,3,False,1,0,1
8731aaaccffffff,2008-02-07,21,3,False,0,2,2
8731aaacdffffff,2008-02-07,21,3,False,1,0,1
8731aaad0ffffff,2008-02-07,21,3,False,1,1,2
8731aaad1ffffff,2008-02-07,21,3,False,2,2,4
8731aaad2ffffff,2008-02-07,21,3,False,0,1,1
8731aaad3ffffff,2008-02-07,21,3,False,3,0,3
8731aaad4ffffff,2008-02-07,21,3,False,2,1,3
8731aaad5ffffff,2008-02-07,21,3,False,0,1,1
8731aaad6ffffff,2008-02-07,21,3,False,2,2,4
8731aaad8ffffff,2008-02-07,21,3,False,1,0,1
8731aaad9ffffff,2008-02-07,21,3,False,2,1,3
8731aaadaffffff,2008-02-07,21,3,False,16,26,42
8731aaadbffffff,2008-02-07,21,3,False,11,14,25
8731aaadcffffff,2008-02-07,21,3,False,2,2,4
8731aaaddffffff,2008-02-07,21,3,False,1,1,2
8731aaadeffffff,2008-02-07,21,3,False,0,2,2
8731aaaf0ffffff,2008-02-07,21,3,False,0,1,1
8731aaaf4ffffff,2008-02-07,21,3,False,1,0,1
8731aab12ffffff,2008-02-07,21,3,False,1,0,1
8731aab13ffffff,2008-02-07,21,3,False,1,0,1
8731aab16ffffff,2008-02-07,21,3,False,0,1,1
8731aab1cffffff,2008-02-07,21,3,False,1,2,3
8731aab45ffffff,2008-02-07,21,3,False,1,0,1
8731aab63ffffff,2008-02-07,21,3,False,0,1,1
8731aab9affffff,2008-02-07,21,3,False,0,1,1
8731aab9bffffff,2008-02-07,21,3,False,1,1,2
8731aaba0ffffff,2008-02-07,21,3,False,1,2,3
8731aaba1ffffff,2008-02-07,21,3,False,1,0,1
8731aaba2ffffff,2008-02-07,21,3,False,1,0,1
8731aaba8ffffff,2008-02-07,21,3,False,0,1,1
8731aabaeffffff,2008-02-07,21,3,False,1,1,2
8731aabb0ffffff,2008-02-07,21,3,False,0,3,3
8731aabb1ffffff,2008-02-07,21,3,False,1,0,1
8731aabb3ffffff,2008-02-07,21,3,False,0,1,1
8731aabb4ffffff,2008-02-07,21,3,False,12,9,21
8731aabb5ffffff,2008-02-07,21,3,False,2,5,7
8731aabb6ffffff,2008-02-07,21,3,False,2,1,3
8731aac08ffffff,2008-02-07,21,3,False,1,0,1
8731aac0dffffff,2008-02-07,21,3,False,1,0,1
8731aac0effffff,2008-02-07,21,3,False,0,1,1
8731aac14ffffff,2008-02-07,21,3,False,0,1,1
8731aac15ffffff,2008-02-07,21,3,False,0,2,2
8731aac19ffffff,2008-02-07,21,3,False,1,0,1
8731aac1cffffff,2008-02-07,21,3,False,0,1,1
8731aac2affffff,2008-02-07,21,3,False,1,0,1
8731aac33ffffff,2008-02-07,21,3,False,1,0,1
8731aac4bffffff,2008-02-07,21,3,False,2,0,2
8731aac4cffffff,2008-02-07,21,3,False,1,0,1
8731aac55ffffff,2008-02-07,21,3,False,0,1,1
8731aac56ffffff,2008-02-07,21,3,False,0,1,1
8731aac58ffffff,2008-02-07,21,3,False,0,2,2
8731aac59ffffff,2008-02-07,21,3,False,1,1,2
8731aac5bffffff,2008-02-07,21,3,False,0,1,1
8731aac5effffff,2008-02-07,21,3,False,1,0,1
8731aac60ffffff,2008-02-07,21,3,False,1,0,1
8731aac6affffff,2008-02-07,21,3,False,0,1,1
8731aac6dffffff,2008-02-07,21,3,False,0,2,2
8731aac73ffffff,2008-02-07,21,3,False,1,0,1
8731aac82ffffff,2008-02-07,21,3,False,1,1,2
8731aac84ffffff,2008-02-07,21,3,False,1,1,2
8731aac8cffffff,2008-02-07,21,3,False,2,1,3
8731aac8dffffff,2008-02-07,21,3,False,1,0,1
8731aac92ffffff,2008-02-07,21,3,False,1,0,1
8731aac96ffffff,2008-02-07,21,3,False,0,1,1
8731aac9affffff,2008-02-07,21,3,False,3,2,5
8731aac9bffffff,2008-02-07,21,3,False,1,0,1
8731aac9cffffff,2008-02-07,21,3,False,1,0,1
8731aaca0ffffff,2008-02-07,21,3,False,1,0,1
8731aaca1ffffff,2008-02-07,21,3,False,0,1,1
8731aaca3ffffff,2008-02-07,21,3,False,0,1,1
8731aaca4ffffff,2008-02-07,21,3,False,0,1,1
8731aaca5ffffff,2008-02-07,21,3,False,0,1,1
8731aacaaffffff,2008-02-07,21,3,False,1,1,2
8731aacabffffff,2008-02-07,21,3,False,0,2,2
8731aacacffffff,2008-02-07,21,3,False,2,1,3
8731aacaeffffff,2008-02-07,21,3,False,1,1,2
8731aacb0ffffff,2008-02-07,21,3,False,1,0,1
8731aacc1ffffff,2008-02-07,21,3,False,1,3,4
8731aacc2ffffff,2008-02-07,21,3,False,1,1,2
8731aacc3ffffff,2008-02-07,21,3,False,0,1,1
8731aacc4ffffff,2008-02-07,21,3,False,0,1,1
8731aacc6ffffff,2008-02-07,21,3,False,2,1,3
8731aacc8ffffff,2008-02-07,21,3,False,0,1,1
8731aaccaffffff,2008-02-07,21,3,False,2,0,2
8731aaccbffffff,2008-02-07,21,3,False,0,1,1
8731aaccdffffff,2008-02-07,21,3,False,1,1,2
8731aacd0ffffff,2008-02-07,21,3,False,2,0,2
8731aacd1ffffff,2008-02-07,21,3,False,2,1,3
8731aacd2ffffff,2008-02-07,21,3,False,4,8,12
8731aacd3ffffff,2008-02-07,21,3,False,4,4,8
8731aacd6ffffff,2008-02-07,21,3,False,2,3,5
8731aacd8ffffff,2008-02-07,21,3,False,0,1,1
8731aacd9ffffff,2008-02-07,21,3,False,4,3,7
8731aacdaffffff,2008-02-07,21,3,False,1,0,1
8731aacdcffffff,2008-02-07,21,3,False,1,0,1
8731aacddffffff,2008-02-07,21,3,False,2,4,6
8731aacdeffffff,2008-02-07,21,3,False,1,3,4
8731aace0ffffff,2008-02-07,21,3,False,1,0,1
8731aace3ffffff,2008-02-07,21,3,False,1,1,2
8731aaceaffffff,2008-02-07,21,3,False,1,0,1
8731aacedffffff,2008-02-07,21,3,False,2,0,2
8731aacf0ffffff,2008-02-07,21,3,False,0,1,1
8731aacf3ffffff,2008-02-07,21,3,False,0,1,1
8731aacf4ffffff,2008-02-07,21,3,False,0,1,1
8731aad70ffffff,2008-02-07,21,3,False,1,0,1
8731aad74ffffff,2008-02-07,21,3,False,0,1,1
8731aad84ffffff,2008-02-07,21,3,False,0,1,1
8731aad88ffffff,2008-02-07,21,3,False,2,2,4
8731aad8bffffff,2008-02-07,21,3,False,0,1,1
8731aad8cffffff,2008-02-07,21,3,False,1,0,1
8731aad8dffffff,2008-02-07,21,3,False,0,2,2
8731aad99ffffff,2008-02-07,21,3,False,1,0,1
8731aad9dffffff,2008-02-07,21,3,False,1,0,1
8731aada8ffffff,2008-02-07,21,3,False,1,0,1
8731aadaaffffff,2008-02-07,21,3,False,1,1,2
8731aadaeffffff,2008-02-07,21,3,False,0,1,1
8731aadb1ffffff,2008-02-07,21,3,False,2,0,2
8731abc16ffffff,2008-02-07,21,3,False,1,0,1
8731abc24ffffff,2008-02-07,21,3,False,0,1,1
8731abc60ffffff,2008-02-07,21,3,False,0,1,1
8731abc64ffffff,2008-02-07,21,3,False,1,0,1
8731abd25ffffff,2008-02-07,21,3,False,0,1,1
8731abd29ffffff,2008-02-07,21,3,False,1,0,1
8731abd81ffffff,2008-02-07,21,3,False,0,1,1
8731abd82ffffff,2008-02-07,21,3,False,0,2,2
8731abd8dffffff,2008-02-07,21,3,False,1,0,1
8731abd8effffff,2008-02-07,21,3,False,2,1,3
8731abd90ffffff,2008-02-07,21,3,False,0,1,1
8731abd91ffffff,2008-02-07,21,3,False,1,1,2
8731abd92ffffff,2008-02-07,21,3,False,1,0,1
8731abd93ffffff,2008-02-07,21,3,False,2,0,2
8731abd96ffffff,2008-02-07,21,3,False,1,0,1
8731abd9effffff,2008-02-07,21,3,False,2,1,3
8731abda9ffffff,2008-02-07,21,3,False,0,1,1
8731abdaeffffff,2008-02-07,21,3,False,1,0,1
8731ae28effffff,2008-02-07,21,3,False,1,0,1
8731ae29dffffff,2008-02-07,21,3,False,0,1,1
8731ae32effffff,2008-02-07,21,3,False,1,1,2
8731ae389ffffff,2008-02-07,21,3,False,1,1,2
8731ae4dbffffff,2008-02-07,21,3,False,0,1,1
8731ae610ffffff,2008-02-07,21,3,False,0,1,1
8731ae614ffffff,2008-02-07,21,3,False,1,0,1
8731ae790ffffff,2008-02-07,21,3,False,0,2,2
873181802ffffff,2008-02-07,22,3,False,1,0,1
873181803ffffff,2008-02-07,22,3,False,0,2,2
873181806ffffff,2008-02-07,22,3,False,2,0,2
87318180dffffff,2008-02-07,22,3,False,0,1,1
873181822ffffff,2008-02-07,22,3,False,1,1,2
873181824ffffff,2008-02-07,22,3,False,1,2,3
